"","names","coefficients","sign","antilog"
"473","PFA0480w",0.0181945947968894,"POS",1.01836112488609
"474","PFL0815w",0.0181887964486294,"POS",1.01835522009076
"475","PF13_0088",0.0181873225772035,"POS",1.0183537191672
"476","PF07_0011",0.0181854004744406,"POS",1.01835176178858
"477","PFI0180w",0.0181369604668959,"POS",1.01830243401629
"478","PF07_0091",0.018134441625237,"POS",1.01829986907693
"479","PF13_0316",0.0181063235112933,"POS",1.01827123680772
"480","PF13_0335",0.0181052847328735,"POS",1.01827017905009
"481","PF11_0047",0.0181036634872267,"POS",1.01826852818533
"482","PFL0565w",0.0181035457213144,"POS",1.01826840826802
"483","PFF0320c",0.0180991729952535,"POS",1.01826395566894
"484","MAL13P1.132",0.0180719747069163,"POS",1.0182362610089
"485","PFI1510w",0.0180717662015859,"POS",1.01823604870123
"486","PFL1425w",0.0180700871699251,"POS",1.01823433905211
"487","MAL13P1.344",0.0180572624744093,"POS",1.01822128059048
"488","PFE1075c",0.0180501286250578,"POS",1.01821401677917
"489","PFL1655c",0.0180412259798729,"POS",1.0182049520214
"490","PF07_0092",0.0180344224378546,"POS",1.01819802464479
"491","MAL13P1.194",0.0180295627310019,"POS",1.0181930765129
"492","PFL2340w",0.0180199381904519,"POS",1.01818327691951
"493","MAL13P1.75",0.0180138775563513,"POS",1.01817710610192
"494","PFF1095w",0.0180101150423514,"POS",1.01817327520351
"495","PF14_0439",0.0179982005525067,"POS",1.01816114426063
"496","PFE0570w",0.0179920501737445,"POS",1.01815488220321
"497","PF10_0098",0.0179860126738858,"POS",1.0181487351118
"498","PFL2395c",0.0179603662310033,"POS",1.01812262355326
"499","PF10_0073",0.0179573618269251,"POS",1.01811956470609
"500","MAL13P1.274",0.0179229220054236,"POS",1.01808450145381
"501","PFD0335c",0.0179068066935212,"POS",1.01806809483672
"502","PF14_0716",0.0179065289073742,"POS",1.01806781203155
"503","PFF1385c",0.0178984819793911,"POS",1.01805961974614
"504","PFC0240c",0.0178911394813895,"POS",1.01805214467286
"505","PF10_0121",0.0178906012996099,"POS",1.01805159677589
"506","PF14_0412",0.0178886360188183,"POS",1.01804959602061
"507","PFI0830c",0.0178857099189206,"POS",1.01804661711015
"508","PFL2345c",0.0178801688475921,"POS",1.01804097605686
"509","PF11_0115",0.0178567142658735,"POS",1.01801709861161
"510","PF10_0335",0.0178558642408364,"POS",1.01801623327196
"511","PFA0510w",0.0178486988338613,"POS",1.01800893879747
"512","PFE0975c",0.0178439166662165,"POS",1.01800407051971
"513","PF10_0038",0.017842777749864,"POS",1.01800291109888
"514","PF07_0067",0.0178192275244083,"POS",1.01797893718311
"515","PF08_0075",0.017811670569196,"POS",1.01797124439094
"516","PF14_0079",0.0178116445388793,"POS",1.01797121789283
"517","PF14_0217",0.017765711680667,"POS",1.01792446063907
"518","PF10_0331",0.0177560697489987,"POS",1.01791464592829
"519","MAL7P1.113",0.0177458240875535,"POS",1.01790421677287
"520","PF13_0098",0.0177446273061317,"POS",1.01790299856475
"521","PFI0855w",0.0177402062682781,"POS",1.01789849838701
"522","PFB0375w",0.0177338710945548,"POS",1.01789204984361
"523","PF13_0359",0.0177228701935113,"POS",1.01788085217549
"524","PFD0170c",0.0177214165490122,"POS",1.01787937253967
"525","PFI0330c",0.0177170199902488,"POS",1.01787489738303
"526","PF10_0074",0.0177139081553925,"POS",1.01787172992937
"527","PFF1300w",0.0177126392971805,"POS",1.01787043839529
"528","PF11_0435",0.0176899292310191,"POS",1.01784732275277
"529","PFL1120c",0.017686533308801,"POS",1.0178438662283
"530","PFL0950c",0.0176763197139131,"POS",1.01783347043648
