X;IonoTP1;IonoTP2;IonoTP3;IonoTP4;IonoTP5;IonoTP1c;IonoTP2c;IonoTP3c;IonoTP4c;IonoTP5c
PF3D7_1426500;0.830907557;1.4931662885;1.314210889;0.538184617;1.073543158;1.1444208115;1.5907521435;0.8079012955;0.7157906085;1.2203309675
PF3D7_1426600;2.19622225466667;2.242232658;2.07588797233333;1.50788659133333;1.44546827166667;1.819572392;1.984806001;1.66979014466667;1.083853393;1.01163666333333
PF3D7_1426700;2.0632437795;2.419512467;3.0410558585;3.334966774;3.3920922385;2.055981831;2.269833089;2.777599086;2.558138001;2.0760096615
PF3D7_1426800;0.594039681;0.58204334575;0.553593678;0.44525484625;0.531703714;0.47139915675;0.554998078;0.55698639475;0.49210602925;0.63042394025
PF3D7_1426900;1.990936785;2.259507162;2.328838243;2.144657625;1.447720662;2.233466456;2.249065985;2.361851894;1.697291293;1.377575152
PF3D7_1427000;1.9136430135;1.6512281965;1.612381376;1.31960277;0.9654286185;1.4191670705;1.692510495;1.7337676195;1.286525137;1.024499222
PF3D7_1427100;0.2979548475;0.253287651;0.338444647;0.4202042085;0.653754834;0.2562877995;0.27100935;0.325200984;0.532775941;1.0158169645
PF3D7_1427200;2.315071753;2.015936477;2.437649284;1.984656832;1.157162969;2.523121359;2.302021958;2.653895252;2.059253688;1.499125948
PF3D7_1427300;1.852556055;1.693334773;1.53795650466667;1.13347387866667;1.02258296633333;1.524001327;1.447806006;1.37222064166667;0.983760169666667;0.841851507333333
PF3D7_1427400;1.8469460125;1.572197204;1.4166628215;1.214551772;0.8995463905;1.5313373905;1.4583625825;1.305905176;0.9218515295;0.7987620865
PF3D7_1427500;1.5178243415;1.263199306;1.243554393;0.7701050125;0.7922765355;1.2402625445;1.2896307455;1.1260881165;0.662919706;0.6318709685
PF3D7_1427600;0.6077531025;0.7754099955;0.736240727;0.597982908;0.6664245145;0.743305582;0.7559188155;0.6325477975;0.638517745;0.742810127
PF3D7_1427800;0.628323202;0.545442974;0.618950931;0.446062909;0.481447359;0.695739744;0.561747359;0.703964478;0.593780823;0.64055314
PF3D7_1427900;2.14677091;1.999093805;1.615207599;1.339804924;0.898701757;2.1141968;1.634362901;1.541835271;0.955743097;0.700363862
PF3D7_1428000;1.02850521;2.451902161;2.543634017;2.1430414765;2.096407643;2.5827561865;2.659214339;2.314665943;1.95893447;1.962176332
PF3D7_1428100;1.165015892;1.3597206405;1.453404234;1.98950528;1.7923356615;1.2849886865;1.4780912265;1.603687226;2.2205776475;2.549671597
PF3D7_1428200;1.4436473245;1.3972927785;1.3467129025;1.9426363755;2.516195942;1.5583149605;1.475495354;1.665539181;2.2009204895;3.469984537
PF3D7_1428300;0.766080541;0.5959709315;0.4931823795;0.494548035;0.3750221505;0.6822508955;0.614703208;0.6242583535;0.4799050385;0.382016644
PF3D7_1428500;0.744575458;0.8499063785;0.98177208325;0.642158214333333;0.8530909495;0.791936399;0.823151979;0.823523685;0.672748265;0.98349991325
PF3D7_1428600;0.958691529;1.151778619;1.013214221;0.638387167;0.59800831;1.157199752;1.228368017;0.845522558;0.546332588;0.646341311
PF3D7_1428700;1.131355746;1.229513924;1.1276777515;0.735357371;0.717103161;1.080526365;1.2787279935;1.0495702715;0.658852706;0.5373315055
PF3D7_1428800;1.4430240335;1.4108964035;1.2555660125;1.084450076;0.968807254;1.4418851065;1.49781987;1.1394787635;0.9591322945;0.7997267625
PF3D7_1428900;1.840920491;1.62596418866667;1.427732352;1.035964958;0.958389971666667;1.378227275;1.486224977;1.232788082;0.90106468;0.850855246333333
PF3D7_1429000;1.299033335;0.9859432;0.918534466;0.809701149;0.625036938;1.094725206;0.875329045;1.057222037;0.684610314;0.600036227
PF3D7_1429100;1.8743728365;1.9200628895;1.7897291395;1.086874348;0.842955233;1.70456227;1.7501388895;1.4825339555;0.8011974115;0.721586994
PF3D7_1429200;0.7187069825;0.7786489645;0.9100557115;0.69252884;0.9502250625;0.7141981185;0.7076355435;0.767729394;0.721213235;1.075627629
PF3D7_1429300;0.541056064;0.680184194;0.723522594;0.5058612;0.736529986;0.7099385;0.614703208;0.677183261;0.596492157;0.738951365
PF3D7_1429400;0.411402095;0.4213255396;0.3871976214;0.3145066788;0.3128563224;0.3805270368;0.418714639;0.3869254144;0.3066511962;0.314874332
PF3D7_1429500;0.239984556;0.2021118785;0.204903855;0.1769706125;0.236500461;0.243508902;0.182230423;0.21297477;0.205383098;0.293265309
PF3D7_1429600;1.286566468;1.429034725;1.343886595;1.234753878;0.973030422;1.492290726;1.347778277;1.170723542;0.981500705;0.889442788
PF3D7_1429700;1.050322004;1.2560735425;1.238608418;1.1903091965;1.0101948555;1.3318446165;1.224214671;1.195591875;0.980822922;0.8633962175
PF3D7_1429800;1.321888935;1.367710119;1.41595619533333;1.42115215933333;1.27147152966667;1.21825446633333;1.28824619266667;1.26126972533333;1.016296118;0.812267724333333
PF3D7_1429900;1.43076500466667;1.59184701333333;1.64535437766667;1.637718913;1.87623705933333;1.433129212;1.42876960766667;1.72165228;1.298048254;1.37114390166667
PF3D7_1430000;1.146939181;1.372028771;1.287361449;1.221824491;1.292306061;1.307706722;1.434999668;1.186027149;1.066907569;1.057298554
PF3D7_1430100;0.906331269;1.232105107;1.113546422;0.956772652;0.94262331;1.245232092;1.452651701;1.053396116;0.860846627;0.956970976
PF3D7_1430200;2.354342004;2.538058917;2.88702465;4.651337294;5.114322504;2.4081113635;2.6083351635;3.4069585655;4.365237957;3.5317244965
PF3D7_1430300;0.5784562645;0.576861008;0.5603060435;0.36969888425;0.4176767085;0.5395532635;0.585110235;0.57197116225;0.45618093125;0.44713311325
PF3D7_1430400;0.5404327355;0.612813584;0.577970183;0.4339416455;0.42232225;0.620486237;0.5731692165;0.5808982285;0.4826163925;0.4022751
PF3D7_1430500;0.6208431675;0.734598965;1.041476794;0.447679106;0.755112178;0.854765951;0.733075069;0.757526989;0.5754793725;0.8026208485
PF3D7_1430600;1.156912548;1.365550832;1.011094511;0.868691365;0.678249536;1.0968549945;1.0528868985;1.0444690695;0.757816156;0.7321985745
PF3D7_1430700;0.766080578;0.8829439265;0.9835384515;0.63677097;0.815926604;0.804360311;0.865983891;0.8015247925;0.5666675695;0.5421549285
PF3D7_1430900;2.277671598;1.904515867;1.699995319;1.840817724;1.628474573;2.392492664;1.977018446;1.930801246;1.596972156;1.410374599
PF3D7_1431100;1.781495742;2.61838525;2.96898623;3.007692276;4.855016708;1.810343141;2.234529149;1.938452936;2.539158707;4.630504984
PF3D7_1431200;0.4681257035;0.3932112765;0.3999158;0.5325279985;1.0397573845;0.4153140285;0.392496291;0.427862481;0.729347235;1.639970496
PF3D7_1431300;0.520485983;0.408758337;0.5094333555;0.543033113;0.57351362;0.484178054;0.522290056;0.691211511;0.638517725;0.5276846005
PF3D7_1431400;2.827454372;2.5872912055;2.697665141;3.570119564;4.545876673;2.717644542;2.9535866425;2.8464652035;2.721495551;1.973752732
PF3D7_1431500;1.342666774;1.307897091;1.107187377;0.860610523;1.17574511;1.331844659;1.401772525;1.2402273005;0.8215323925;0.894266255
PF3D7_1431600;1.348900133;2.089785103;1.6992888045;1.232329606;1.2179773955;1.917543871;1.6634366985;1.852370327;1.275679803;1.050545821
PF3D7_1431700;1.068398753;0.897843201;0.634495371;0.480002475;0.356439971;1.039349955;0.748650366;0.549653431;0.42161149;0.351146607
PF3D7_1431800;0.467502375;0.424305398;0.3313789935;0.203637423;0.245791544;0.485597945;0.370171775;0.2894926435;0.2331742055;0.2537130795
PF3D7_1431900;1.4498806835;1.8915599125;1.994632963;1.2113194255;2.140329196;1.5476658925;2.3259040095;1.27402268;1.246533039;2.8728423965
PF3D7_1432000;1.181222656;1.348060374;1.049248993;0.84848926;0.6174351095;1.350303034;1.3566042935;0.9711394285;0.6778320205;0.573989642
PF3D7_1432100;1.022271851;1.048131521;0.969407165;0.829095228;0.748355008;1.07484693;1.060155379;0.791960048;0.653430039;0.634765026
PF3D7_1432200;4.0177153465;4.0108196135;3.9906791215;3.50426054525;3.02931749;3.11663013175;3.460560986;2.8200027115;2.672013725;2.944229375
PF3D7_1432300;2.34790080666667;2.6391147935;2.735819665;3.23880466133333;2.95569262766667;2.31250635833333;2.55226428366667;2.495333089;3.27663985533333;4.69674687966667
PF3D7_1432500;0.4475556035;0.4638208755;0.5172055755;0.500204629;0.5667564625;0.434482354;0.44908638;0.508206247;0.5510774115;0.619330007
PF3D7_1432600;1.080865508;0.8926608345;0.7517851675;0.5769727035;0.5059420615;0.947057953;0.8654647225;0.8327695905;0.5795463525;0.5344374195
PF3D7_1432700;0.910071314;1.040357932;0.942557704;0.863034747;0.763558615;0.670181948;1.140108351;1.064873803;0.721213255;0.675281939
PF3D7_1432800;1.3993904455;1.3888713655;1.413836556;1.180612205;1.115775418;1.2864085455;1.446940694;1.1299140375;0.9625214515;0.92127753
PF3D7_1432900;2.852387957;2.802359145;2.766908462;2.802438728;2.130193492;2.680727792;2.729822097;2.963792401;1.744739488;1.545430975
PF3D7_1433100;1.4798008215;1.419965487;1.2492069245;1.1006117605;0.908837461;1.4092278905;1.321300353;1.1847518675;0.8601688035;0.6878229
PF3D7_1433200;0.3440817395;0.5337826685;0.782874006;0.4161637635;1.016951975;0.5367134935;0.4412987625;0.408095351;0.435168137;0.655023482
PF3D7_1433300;1.317733338;1.629850983;1.923269932;2.388699236;2.5001477525;1.5043596515;1.544026438;2.157166577;1.9724910975;1.849307793
PF3D7_1433400;2.50664388866667;2.42994916311111;2.47737388533333;2.38528734444444;1.84245119966667;1.95895695733333;2.17268966333333;2.21462583644444;1.81131773877778;1.24144691377778
PF3D7_1433500;0.950795936333333;0.91684516;0.969407193333333;1.436236411;2.991167743;0.877957259333333;0.930361608;1.30845577733333;1.84189547666667;4.04268810266667
PF3D7_1433600;2.407325556;1.94208785;1.43008751;1.171723289;0.89701249;2.063081209;1.488993916;1.228111973;0.831021999;0.605824398
PF3D7_1433700;1.27991763133333;1.40830525933333;1.19739217933333;0.846334378;0.761306258333333;1.2409725165;1.47549535433333;1.34501430533333;0.990990392333333;0.812267724
PF3D7_1433800;2.1607960045;2.4160143672;2.3237509392;1.7234836744;1.563943759;1.9929393592;2.3493707024;2.0119100974;1.44717133375;1.3366724036
PF3D7_1433900;1.73412210933333;2.3864749475;1.901601909;1.28000663333333;1.34523710566667;1.53630691033333;2.008861099;1.558414185;1.20292582933333;1.218723126
PF3D7_1434000;0.603389729;0.520826791;0.795592223;0.578588877;0.773694369;0.516835218;1.016544621;0.674632622;0.695455648;1.103603696
PF3D7_1434100;0.713096989;0.556455474;0.46209352;0.320809745;0.282111256;0.60912724;0.678042547;0.605766542;0.3524726475;0.383946025
PF3D7_1434200;1.805182447;1.704995104;1.651949012;1.853746918;1.47474934;1.754967889;1.503530752;1.918048126;1.420735842;0.943465339
PF3D7_1434300;0.5591328495;0.465764234;0.429591527;0.362022079;0.3893811105;0.466429598;0.489062851;0.607679484;0.3985652155;0.4312157565
PF3D7_1434400;1.016038492;1.515839074;2.047625371;4.169718477;4.655680555;1.763487211;1.792192049;2.349098926;3.233258627;3.932070532
PF3D7_1434500;0.526191908538462;0.465714412923077;0.473398547833333;0.52000269575;0.732501702538462;0.476095678230769;0.499845714230769;0.546023745153846;0.615888582307692;0.901464295461539
PF3D7_1434600;0.483085791;0.4236576125;0.461386943;0.4929318375;0.790587243;0.450101011;0.394572995;0.463570822;0.559211392;0.89330155
PF3D7_1435000;0.986741645;0.980113086;0.863422432;0.809701173;0.8936339045;0.9846847165;0.9282848935;0.9163016365;0.84932351;0.710010737
PF3D7_1435200;1.8188958965;1.6583539605;1.857559349;1.6767764135;2.7425606735;1.5831628265;1.668628443;1.530357585;1.5949387265;1.9669998845
PF3D7_1435300;1.983456724;2.3792196502;2.8819373296;3.824181483;5.186792945;1.8901402506;2.3099133906;2.6232880078;3.3362890572;4.5444546126
PF3D7_1435400;1.193066082;0.914685796;0.771568985;0.589902065;0.449350878;1.015212018;0.846255248;0.804713015;0.527353294;0.472697374
PF3D7_1435600;2.28348938;2.445640215;4.01423132166667;5.69322810033333;7.06179105366667;2.00675944133333;2.377129277;3.48708975933333;4.521139384;4.87617881566667
PF3D7_1435700;1.0877222325;1.3357522825;1.3975856015;1.4480883645;1.5482334225;1.1934066145;1.3197428165;1.5246187415;1.360408803;1.469220587
PF3D7_1435800;0.402675368;0.732007801;0.865542142;0.5325280225;0.9240410675;0.7425956525;0.810951369;0.5292486785;0.523286314;0.875937151
PF3D7_1435900;0.366521862;0.571354768;0.507313666;0.36848676;0.413875813;0.502636461;0.559670624;0.35453284;0.340271647;0.345358493
PF3D7_1436000;0.527965999;0.46317307;0.3554021885;0.303031875;0.2719755265;0.4728190475;0.4283193685;0.3564458005;0.2684214705;0.2681834075
PF3D7_1436100;1.07878770933333;1.020060427;1.02593239533333;0.7975798855;0.688666810333333;0.882216891333333;0.880866922666667;1.05637184933333;0.848645646333333;0.682999462
PF3D7_1436200;2.3786521115;2.83474876225;4.06910783725;5.398816025;6.6101877355;2.24944014175;2.528641914;3.4069585655;3.90397334125;3.4526201955
PF3D7_1436300;0.258061314;0.261061182;0.409807688;0.955156455;2.637824795;0.2612573685;0.261664204;0.5375381225;1.259411843;3.9648697485
PF3D7_1436400;0.785403972;0.765693112333333;0.715985857666667;0.544110585666667;0.856469505;0.780459038333333;0.755572682666667;0.683134625666667;0.641680967333333;0.843137761666667
PF3D7_1436600;1.8251292555;1.834554035;2.453193682;3.5151698655;3.655621454;1.8820469795;1.794268785;2.694067116;3.4786338035;4.02853906
PF3D7_1436700;0.940614818;1.4808582355;1.3467128605;1.131319029;0.9139053635;1.3460434155;1.6011357575;1.154782332;0.875758961;0.692646338
PF3D7_1436800;1.671788444;1.804755486;1.526180461;1.27354194;1.128445023;1.894115906;1.970788302;1.166897697;0.92998549;0.83734959
PF3D7_1437000;1.769652315;1.670662013;1.4124234865;1.6097053065;1.356499072;1.605880862;1.729891047;1.414305479;1.2302650785;0.981088166
PF3D7_1437200;3.2432198525;2.8392833815;2.4093866265;2.439608562;2.0339039495;2.775859511;2.874152807;3.0670916535;2.11212455;1.4663265595
PF3D7_1437300;3.225142918;2.990219526;3.422600763;4.73376177;3.630281942;3.231640084;3.521044884;3.07729421;3.836529017;2.056715853
PF3D7_1437400;1.0023250795;1.115502131;0.893098159;0.630306277;0.590406506;1.182047618;1.134916545;0.7894094465;0.495495176;0.4765561075
PF3D7_1437500;1.836349391;1.86176144;2.017949602;2.071929852;1.736589087;1.850099693;1.752734762;1.743332345;1.568503174;1.119038628
PF3D7_1437600;0.6208431485;0.687309958;1.0683263185;0.6723267335;0.892789246;0.70567886;0.780320005;0.624258372;0.700200471;1.1942843685
PF3D7_1437700;1.4299339495;1.3545382745;1.43220722;1.1458645165;1.2205112965;1.290668164;1.28755401;1.4028277925;1.232976412;1.249271624
PF3D7_1437800;1.10455225;0.949666712;0.772982097;0.659397348;0.645308397;0.972615748;0.835871757;0.805988373;0.671053686;0.466909231
PF3D7_1437900;0.713096989;0.676297477;0.534163128;0.426668878;0.412186521;0.555171911;0.614703208;0.60194066;0.489394706;0.443756718
PF3D7_1438000;0.7542371515;0.736542324;0.674769563;0.7741454335;0.8666052515;0.741175815;0.7060780075;0.741585779;0.744259529;0.6714231765
PF3D7_1438100;2.41729896;2.059986553;1.74521557;1.751928266;1.327781177;2.101417987;1.952097995;1.935902373;1.439715217;1.003276003
PF3D7_1438500;0.5547694945;0.4839024975;0.59210147;0.387072717;0.436681198;0.552332151;0.5518830065;0.529248659;0.4344903135;0.439897956
PF3D7_1438600;0.607129737;0.82140343;0.700912469;0.627073978;0.525368861;0.867544849;0.81718145;0.670806777;0.665631019;0.646341311
PF3D7_1438700;1.1943127025;1.2541301455;1.031584927;0.9034390065;0.8437998415;1.119572988;1.073653879;1.042556109;0.692066471;0.721586994
PF3D7_1438800;0.235621192;0.534430474;0.5885686265;0.586669719;0.6672691355;0.4273829755;0.509829847;0.426587171;0.568023216;0.8305967855
PF3D7_1438900;0.941238109;0.792900453;0.611885288;0.462224642;0.398672206;0.897362305;0.770455683;0.670806777;0.420255843;0.424462938
PF3D7_1439000;3.626571657;3.207878455;2.557765219;2.086475484;1.280481089;2.93346586;2.839887141;2.740615312;1.912841922;1.090098
PF3D7_1439100;0.7134086165;0.778972877;0.765209898;0.5838414095;0.62376996225;0.685445609;0.81268193;0.7820764825;0.6029315585;0.55324884725
PF3D7_1439300;1.402091548;1.577595538;1.91102282233333;2.46465921133333;2.427508287;1.42366334633333;1.610134716;2.05663054933333;2.650323124;3.32817537133333
PF3D7_1439400;2.219077904;1.955043728;2.146544545;2.357992016;2.327840277;2.050302396;1.808805683;2.17183243;1.813878512;1.466326502
PF3D7_1439500;2.490229246;2.867786127;3.565326993;7.575796875;9.730304625;2.2817423295;2.645196516;3.419074083;7.4534408685;11.73832942
PF3D7_1439600;2.888541232;2.677982349;2.68777319;2.821832903;2.471429907;2.754561461;2.479579812;2.375880219;2.013161059;1.890789497
PF3D7_1439700;1.461100819;1.186759535;1.00332227;0.756367552;0.707812091;1.317645818;1.046656817;0.857000244;0.630383765;0.659846949
PF3D7_1439800;1.599481449;1.613008311;1.639230753;1.522432095;1.233181002;1.46673293;1.729891109;1.53418343;1.092665176;0.823843952
PF3D7_1439900;1.272853167;1.093477093;0.908642599;0.638387167;0.520301009;1.269370029;1.024851438;1.001108963;0.539554275;0.453403594
PF3D7_1440000;2.3356418525;2.53449591925;2.61782331325;1.9495050575;1.669017516;1.78336551533333;2.13303052025;2.00413079225;1.4132797055;1.13495602725
PF3D7_1440100;2.440362448;2.5082603675;2.757723193;2.919611037;2.566874564;2.225657191;2.4619277795;2.4938452475;2.123647667;1.534819366
PF3D7_1440200;0.881397807666667;0.817516662;0.765916468;0.540339514666667;0.547892743333333;0.775252833333333;0.7984911435;0.701838983666667;0.581127974;0.506139890333333
PF3D7_1440300;0.9343814215;0.765045301;0.669823609;0.496164184;0.550708222;0.739755914;0.7543612795;0.6669808755;0.4229671565;0.4939205215
PF3D7_1440400;2.3898721355;3.0407472325;3.4183613435;3.592745894;3.002711153;2.2980709165;2.6716746265;2.7049070475;2.228033825;1.5386781855
PF3D7_1440500;0.400182045;0.6685239275;0.80548409;0.7418220165;1.109018198;0.641784393;0.6702549295;0.7033268755;0.706300941;0.822879276
PF3D7_1440600;0.744887113;0.729416637;0.6422675705;0.41373954;0.604765454;0.6013179115;0.5280009695;0.4642084625;0.446013471;0.682999462
PF3D7_1440700;0.9892350335;1.1051374365;1.0655000315;0.7337411975;0.6630459295;0.96267661;1.038869168;0.9233157605;0.6283502745;0.4476154655
PF3D7_1440800;1.349523499;1.283928733;0.9976697805;0.7636403435;0.6554441265;1.2906682065;1.254326743;1.041918468;0.738159039;0.558554638
PF3D7_1440900;1.56582134;1.622077395;1.796088269;2.149506169;2.503526287;1.635698234;1.46926521;1.350540601;1.732538588;1.560866022
PF3D7_1441000;0.258061314;0.32389725;0.281212871;0.259395281;0.3040720195;0.3372207835;0.3094282925;0.3124480065;0.2433416965;0.298088747
PF3D7_1441100;1.222986221;1.124571214;1.034411151;0.774145433;0.621658353;1.042189757;1.060155379;0.899085069;0.684610314;0.746668888
PF3D7_1441200;0.825297527;0.752737171;0.531336862;0.425052728;0.339547097;0.746855334;0.664543985;0.529248659;0.447369138;0.385875406
PF3D7_1441300;3.32300690025;3.8896820955;4.1471832965;3.25900675075;2.69652756225;3.1318936765;3.7346853845;2.86686989875;2.0385797555;1.87728380175
PF3D7_1441400;1.34017346;1.3234441525;0.989897581;0.8137415945;0.673181659;1.239552658;1.1250521915;1.0164124945;0.738159039;0.612577188
PF3D7_1441500;1.5365244935;1.5676627395;1.4498714125;1.3430372705;0.952758963;1.475252209;1.4853596445;1.6355696455;1.0181036465;0.858572751
PF3D7_1441600;1.4548673855;1.5832097615;1.7021151125;2.352335446;2.1141452015;1.7365095565;1.7485814155;1.6011366625;1.702036177;1.190425635
PF3D7_1441800;1.345160162;1.870830523;1.992513253;1.355966608;1.224734565;2.148273917;1.97805672;1.150318809;0.981500705;1.010993527
PF3D7_1441900;1.09457892;1.185463963;1.203986757;0.851721606;0.761869347;1.336104235;1.185795658;1.038092585;0.687321687;0.704222623
PF3D7_1442000;0.345328433;0.553216485;0.544055037;0.483234822;0.464554485;0.478498567;0.456873998;0.498641521;0.505662667;0.571095599
PF3D7_1442200;0.5011625215;0.5732981265;0.689607427;0.418588035;0.588717214;0.5864092045;0.6172990805;0.522872175;0.4683819015;0.674317262
PF3D7_1442300;0.580326278;0.5538642905;0.4423096805;0.362022079;0.369109652;0.5849893245;0.5695349765;0.455919037;0.420255843;0.3974516625
PF3D7_1442400;1.544627875;1.6683947425;1.89006138325;2.28445631275;2.48790033825;1.3506579775;1.446161957;1.772983041;1.6800065975;1.41873524
PF3D7_1442500;0.625829851;0.609574634;0.580089872;0.423436531;0.408807923;0.5849893245;0.5399419805;0.621070111;0.423645;0.4823442355
PF3D7_1442600;0.35717181825;0.3754616922;0.5723176432;0.231112321;0.485389041;0.4194316654;0.47167048825;0.4098807696;0.472222967666667;0.455332974666667
PF3D7_1442700;1.8591011215;2.03569424375;2.0384400185;1.49536133075;1.35016421925;1.73224993825;1.89109492875;1.911990558;1.46343931475;1.248306919
PF3D7_1442900;1.48291755083333;1.602427688;1.79161331666667;1.71691126666667;1.57441733333333;1.288775033;1.403156953;1.68955730066667;1.33984793533333;1.17145342333333
PF3D7_1443000;1.856296125;1.9770687665;2.525263311;3.0408238645;2.9165575165;1.659126283;1.6385163095;1.964596626;2.461885803;2.437767792
PF3D7_1443100;2.4478425385;2.4700404825;2.327425131;2.333749489;1.886091202;2.255474647;2.1358859925;2.078098131;1.7799868635;1.2396247475
PF3D7_1443300;0.885137803;0.760510759;0.696673091;0.484851019;0.449350878;0.864705132;0.791222725;0.737122256;0.405343529;0.499708649
PF3D7_1443400;1.4411540105;1.63179438;1.5148753975;1.243642843;1.07523245;1.546956006;1.562716745;1.405378394;0.969299765;0.795868001
PF3D7_1443500;0.4488022795;0.643259958;0.621777197;0.446062933;0.457797303;0.563691169;0.6089922635;0.631272535;0.507018353;0.5074261445
PF3D7_1443600;1.68965746633333;1.772797623;1.74757072833333;1.246067115;1.092969958;1.611087067;1.68143478066667;1.62685515833333;0.972462980333333;1.01742481566667
PF3D7_1443700;2.108124024;2.015936477;1.882289184;2.201223522;1.758549863;2.261864138;1.816074101;1.39900191;1.602394904;0.928030349
PF3D7_1443800;1.1107856465;1.0863513675;0.9489167915;0.720003737;0.5735136075;1.125962479;1.0134295805;0.8538120025;0.619538451;0.5710955995
PF3D7_1443900;1.4879042035;1.3584250295;1.1594731455;0.8557620275;0.6968317275;1.3460433735;1.11882211;1.2708344385;0.704267431;0.619330007
PF3D7_1444100;1.15521253418182;1.56094917163636;1.60955506809091;1.40827177372727;1.7156419315;1.312740817;1.62681127754545;1.42868154945455;1.31573352572727;1.60927579718182
PF3D7_1444300;2.197884513;1.988729072;2.067409274;2.548700125;2.348111686;1.997766862;1.789077101;1.910396437;1.888439961;2.224571675
PF3D7_1444400;0.4562823135;0.573945912;0.512259642;0.5850535455;0.647842348;0.589248943;0.631316795;0.554116992;0.6236054515;0.823843981
PF3D7_1444500;1.03847861433333;0.994580503333333;0.937376238;0.847411794666667;0.810858718666667;0.884583351333333;0.970857273333333;0.974327670333333;0.864009856;1.02707167233333
PF3D7_1444700;0.958691529;0.953553506;0.795592223;0.538184617;0.542261786;0.988234364;0.917901403;0.772830596;0.497528706;0.582671827
PF3D7_1444800;0.991105056;0.917924804;0.901576914;1.177379859;1.7492587425;0.932859196;0.9132288265;1.1362905215;1.344818666;2.351910528
PF3D7_1445000;1.5714312595;1.9744776215;1.9239764455;1.877181418;1.669017541;1.6974629765;1.992074481;1.8957304325;1.462083587;1.271459461
PF3D7_1445100;0.5310826965;0.4780723445;0.4175799085;0.373335268;0.369109639;0.499796701;0.500484693;0.4552813775;0.3477278235;0.420604176
PF3D7_1445200;0.3646518575;0.321306067;0.295344168;0.2537386865;0.255927286;0.289654913;0.3047557315;0.3634599445;0.2948569215;0.360793511
PF3D7_1445300;0.6177264505;0.7119261405;0.637321616;0.320809745;0.408807936;0.6176464985;0.590821156;0.579622928;0.41347753;0.385875406
PF3D7_1445400;0.574092919;0.5771849015;0.754611391;1.012530474;1.338761565;0.549492391;0.619894953;0.8225671855;1.0892760195;1.376610476
PF3D7_1445600;1.1575358765;1.07339549;0.8005381565;0.907479476;1.146182581;1.197666233;1.0990934665;0.81300246;1.0099696865;1.115179866
PF3D7_1445700;0.688163479;0.586901829;0.505900554;0.394345484;0.354750679;0.644624153;0.630278443;0.506293325;0.470415412;0.436039194
PF3D7_1445800;0.637049875;0.7844791365;0.7030321785;0.544649298;0.7551121775;1.069167411;0.651564638;0.661879673;0.5070183335;0.647305987
PF3D7_1445900;0.544796109;0.4709466005;0.363880986;0.371719107;0.459486608;0.5317439455;0.4231276235;0.4399778085;0.423645;0.549872438
PF3D7_1446100;0.691903524;0.6963790605;0.8083103765;0.7022258795;0.695987069;0.691480104;0.683234292;0.649764327;0.615471471;0.8170911625
PF3D7_1446200;0.751743838;0.647146714;0.484703604;0.4541437755;0.433302626;0.648173863;0.6349510195;0.569420561;0.486005549;0.394557591
PF3D7_1446300;0.871424428;0.8589755295;1.0563146785;1.7179887475;2.2484436095;0.820688919;0.869618131;1.125450514;1.9657127835;3.173825128
PF3D7_1446400;0.9593149135;1.0733955095;1.225183687;0.79030713;0.952759014;0.887423104;0.9968159775;1.092292737;0.578868509;0.820949924
PF3D7_1446500;1.087410494;1.0274020856;0.9561237626;0.7641251734;0.7338271388;0.8789038542;0.9027414906;0.9937122086;0.7426327372;0.752071155
PF3D7_1446600;2.434752306;3.244154789;3.332160597;2.40647707;2.770433936;3.894722654;3.476395851;3.632048767;2.670658119;2.645175966
PF3D7_1446700;1.686125259;1.664831899;1.833536195;2.0347580355;1.8168302885;1.802533876;1.673820188;1.290601569;1.198407021;1.0129229075
PF3D7_1446900;1.358250246;1.2787463285;1.098002024;0.7846505235;0.7213264045;1.314096171;1.1837190475;0.950734657;0.660886216;0.617400626
PF3D7_1447000;0.881397832;0.747554881;0.627429728;0.594750561;0.562533244;0.741175815;0.66662072;0.641474921;0.502951333;0.505496763
PF3D7_1447100;0.73429038;0.590788584;0.572317652;0.447679106;0.385157892;0.634685015;0.600166309;0.56878292;0.470415412;0.534437448
PF3D7_1447200;1.21737619;1.0604396125;0.932665795;0.7612160955;0.6571334435;0.910141161;0.997335146;0.777931798;0.7842516275;0.6077537505
PF3D7_1447300;0.570976239;0.541556218;0.476224828;0.266668061;0.285489841;0.555171911;0.515021592;0.490989718;0.283333785;0.30484158
PF3D7_1447700;1.613194899;1.99650266;1.709887354;1.275158089;1.255141678;2.696346492;1.865915002;1.078902128;0.775439844;0.621259388
PF3D7_1447800;0.672787882333333;0.720779346666667;0.7701558735;0.638387151333333;0.728646655;0.682960831333333;0.7927801995;0.741373219666667;0.767305803;0.655023482
PF3D7_1447900;0.863944375;0.796139461;0.7093912655;0.707882474;0.6748709765;0.793711265;0.702443767;0.6854726675;0.685288157;0.7013285375
PF3D7_1448000;0.306681548;0.327784006;0.294637602;0.2222233675;0.267752308;0.2882350335;0.277239439;0.3322151185;0.275199794;0.33957035
PF3D7_1448100;0.301694864;0.340739922;0.340564325;0.227879974;0.20609326;0.362068628;0.28762296;0.33667867;0.253509177;0.277830276
PF3D7_1448300;1.90117629533333;2.07121494966667;2.14889964733333;1.76378021966667;1.45391470866667;1.58032312266667;1.92752371866667;1.96565934833333;1.45733881066667;1.18528060033333
