X;DHB4TP1.1;DHB4TP1.2;DHB4TP1.1t;DHB4TP2.1;DHB4TP2.2;DHB4TP2t;DHB4TP3.1;DHB4TP3.2;DHB4TP3t;DHB4TP1.1c;DHB4TP1.2c;DHB4TP1.1tc;DHB4TP1.2tc;DHB4TP2.1c;DHB4TP2.2c;DHB4TP2tc;DHB4TP3.1c;DHB4TP3.2c;DHB4TP3tc
PF3D7_1446200;1.114109268;1.152479434;2.124545297;1.380037416;1.452645215;1.130876465;1.421670269;1.610322868;1.132221797;0.930379333;1.319442043;0.840823038;0.712499778;0.142138184;0.261997568;0.078273314;-0.558290643;-0.517418154;-0.511421722
PF3D7_1446300;-0.190903173;-0.022073234;-0.774381371;-0.077519914;-0.098669819;-0.396225539;-0.678227361;-0.637860579;-0.288947634;-0.179652721;-0.233618293;-0.002437681;-0.21649472;0.552157742;0.518485401;0.547232127;0.586807484;0.687275775;0.310893284
PF3D7_1446400;-0.454669748;-0.385058157;-0.088996054;-0.245629024;0.034207445;0.412898049;-0.239043478;0.437293943;0.065270049;-0.090395939;-0.129902879;0.213735016;0.089319938;-0.209141866;0.027701925;0.086750082;-0.309872758;-0.378215344;-0.103257069
PF3D7_1446500;-0.019604422;0.135658724;-0.144272205;0.016549927;-0.195913187;0.236609348;-0.008550895;-0.104570805;-0.563155771;0.1744649;-0.283679905;0.340176981;0.278858985;-0.213850464;-0.173673808;-0.162492293;-0.152053952;-0.172591041;-0.171704097
PF3D7_1446600;0.137386294;0.043120591;0.062001261;0.33835511;0.249866041;0.13536037;0.189689248;0.120190619;0.123385715;-0.069700598;0.443074462;0.032100486;-0.052234293;0.901866664;1.030248894;0.491813815;1.116140218;1.090264086;1.34335492
PF3D7_1446700;0.446365544;0.44995889325;0.302772174;0.548631452;0.38901397;0.35458462075;0.11415335775;0.38816176725;0.2434663225;0.84074706025;0.39716881525;0.481304068;0.40911715425;1.127216896;1.155433896;0.83817515325;1.0627913075;1.217204619;1.05829204375
PF3D7_1446800;0.378271967;0.243803927;0.321785922;0.303708901;0.532951975;0.33199469;-0.271775926;-0.167782479;-0.127760303;0.908836785;0.201960162;1.011329414;0.80808504;1.379748132;1.489849641;0.836884119;0.563705392;0.94005803;0.768618435
PF3D7_1446900;-0.098110898;-0.239456724;-0.230980863;-0.186097831;-0.329939743;-0.141015731;-0.132904523;-0.121702847;-0.208563903;0.635405707;0.189889943;0.596118773;0.521588405;0.50381824;0.770942337;0.348607097;-0.254596043;-0.065301989;-0.25659978
PF3D7_1447000;0.751156356;0.639031254;-0.230949414;0.68078943;0.639016182;0.427600604;0.72577887;0.490661702;0.354627261;0.601243266;-0.203971925;0.785411857;0.735879633;0.266523287;0.225867252;0.09262717;-0.210746663;-0.271596721;-0.112274096
PF3D7_1447700;0.797748888;0.93457666;-1.656663709;0.856764461;0.81191558;1.019759684;1.166533011;0.856536071;1.094030122;-0.37141252;-2.362877557;0.926871146;0.752962256;0.643763991;0.748556837;0.870550608;0.367286692;0.857981805;0.546652257
PF3D7_1447800;-0.286890357;-0.201350348;-0.056128866;0.127641805;0.24002823;0.137989042;-0.318156476;-0.083420961;-0.295306145;-0.747558077;-0.374642067;-0.410237093;-0.185048767;-0.361332129;-0.343200498;-0.62426753;-0.309655537;-0.451828527;-0.325807637
PF3D7_1447900;0.012112088;0.462846305;0.139100228;0.881078427;0.568189863;0.722776042;0.615493584;0.531862211;0.64737353;0.317463029;-0.255219509;0.89610355;0.450110827;0.393486503;0.400317052;0.527706881;-0.314968047;-0.405360932;-0.166197215
PF3D7_1448000;-0.241330245;-0.003691837;-1.090548354;0.066524557;0.171881069;0.117257809;-0.494839658;-0.311217893;-0.063358087;-0.480873658;-0.370866099;-0.385763451;-0.431165041;-0.71566968;-0.577698639;-0.66561081;-1.212196245;-0.915648899;-0.697206418
PF3D7_1448100;0.200529647;0.299161479;0.265057574;-0.341078194;-0.092106871;0.03234466;-0.168408698;-0.214428294;-0.420046491;-0.966369501;-0.579854777;-0.095300905;-0.137090654;-0.609188406;-0.84545094;-0.417845922;-0.343799737;-0.401377023;-0.422357762
PF3D7_1448200;-0.005237256;0.328776669;0.631592517;-0.298826918;0.018734179;-0.549892292;-0.132824651;-0.648460827;-0.056934353;0.10114904;-0.010650138;-0.718278588;-0.911436698;0.160037147;0.2107124;-0.353121398;-0.208546316;-0.237345148;0.005455626
PF3D7_1448300;0.229912222;0.168103752;-0.706984573;0.07409029;-0.003617166;0.385840448;-0.054037223;-0.011414025;0.132386942;-0.480914962;-1.09835754;0.284244355;0.25191344;-0.140614811;-0.179468678;-0.122940734;-0.246910218;-0.2253876;-0.137031635
PF3D7_1448800;0.004365656;-0.227446168;0.435467338;0.052630043;0.188959421;-0.304735245;-0.325690613;-0.282312441;-0.338281329;0.39334379;0.014031869;0.058781931;-0.112587357;-0.259120967;-0.051710957;0.01091312;-0.238857825;0.16893043;-0.13751915
PF3D7_1449000;0.355448657;-0.051770481;-0.712927396;0.065238136;-0.079733709;-0.223649135;-0.27723481;-0.854475379;-0.106185825;0.355257313;0.034200433;-0.012428966;-0.469930983;0.305762385;-0.051140341;0.116984272;0.279698085;0.397667832;0.434097613
PF3D7_1449500;-0.226543876;-0.402492479;-0.814244149;-0.87059489;-0.095454988;-0.210141361;-0.241362159;-0.248343941;-0.060213847;-1.096844875;0.298382819;-0.454164215;0.258662526;-0.707914893;-0.188861024;-0.589757434;-0.441092349;-0.670945806;-0.476598449
PF3D7_1450100;-0.137404818;-0.378344523;-0.643711701;-0.592027523;-0.496397076;-0.577438134;-0.283416549;-0.741711518;-0.874339846;-1.020980062;-1.888906711;-0.286920895;-0.246879212;-0.905447629;-0.729249003;-0.680240566;-0.148921757;-0.25444326;-0.360059636
PF3D7_1450400;0.135137196;0.458499289;-0.339834735;0.328773673;0.07132237;0.786328445;0.399984622;0.278999856;0.331941775;-0.178223925;-0.39050531;-0.509166356;-0.079453004;-0.909245073;-0.950364652;-0.797025284;-0.799564353;-0.934008824;-0.587942079
PF3D7_1451000;0.071770933;0.185509323;-0.085671825;0.391895447;0.563514653;0.392518446;0.548028563;0.603807346;0.612497417;0.907153594;0.119086639;1.255691285;1.301398513;0.988631309;1.161337717;1.440247415;0.685290823;0.693794652;0.669511834
PF3D7_1451100;0.494690773;0.359012121;-0.879386811;0.505291702;0.49424892;-0.006288205;0.292142984;0.215644232;0.149625377;-0.579043653;-1.227343532;0.448016432;0.41662542;-0.096978975;0.057207468;-0.289257249;-0.296721581;-0.333035405;-0.378021727
PF3D7_1451300;0.133350333;0.375255812;0.195753586;0.221685203;0.291466088;0.152191143;0.238445117;0.25702704;0.301346818;1.022120889;0.277075372;0.327690352;0.367279641;1.326817384;1.177738488;0.770485462;0.752371864;0.785147886;0.689306802
PF3D7_1451400;0.267902764;0.234693191;-0.187095374;0.472017683;0.314474266;0.133703596;0.46422312;0.261893353;0.272937888;0.062249408;-1.06389235;0.026018275;0.165116551;-0.068782443;-0.105168223;0.187126109;-0.1189839;0.112350778;0.108110364
PF3D7_1451700;0.336832839;0.0325275635;-0.140517595;0.6842255415;0.440136626;0.44577482;0.618576549;0.5690309285;0.53937883;0.214567937;0.34152596;0.2601082195;0.2867144055;0.6023446535;0.776145679;0.514427758;1.1208263035;1.4392171335;1.194059846
PF3D7_1452000;-0.009630061;-0.1253679625;-1.338263049;-0.3598726795;-0.3045780805;-0.1652179285;0.231689416;0.2449316735;0.092384912;-0.523870419;-1.145574476;-0.2136954535;-0.266439195;0.6777341265;0.7245181435;0.5539077525;2.006222353;2.2547109875;2.0975119265
PF3D7_1452600;0.163735723;-0.157876272;-0.388170207;-0.243683964;-0.090468677;0.37605604;0.259576725;0.041291245;0.373162614;-0.470859339;-0.227072007;0.151796925;0.180903838;-0.696308519;-0.807060697;-0.449842914;-0.161818799;-0.323957288;-0.222286027
PF3D7_1452700;0.564007886;0.497571373;0.519650371;0.654405519;0.607178655;0.357584369;0.685932893;0.508383886;0.242274238;0.84024544;-0.111258251;0.507993414;0.511365854;0.695101086;0.787503978;0.856252446;0.035563077;-0.229813452;0.060579851
PF3D7_1453400;0.52549286;0.441351008;-0.256293351;0.373280684;0.406711419;0.454837283;0.150889984;0.362976361;0.330521237;-0.018397263;-0.324567285;0.245458672;0.078651325;0.027222026;0.197225418;-0.042806408;0.291044787;0.42513611;0.289237843
PF3D7_1453600;0.326790672;0.008154692;0.359016011;0.279864009;-0.020156356;0.002348105;-0.288409353;-0.116277692;-0.171244444;0.413198559;0.085880797;0.588190901;0.518939047;0.825061222;0.382757561;0.462906144;0.200460576;0.05331081;0.265243986
PF3D7_1454500;-0.071809545;0.175086681;0.047602531;0.44918567;0.301859292;-0.007207281;0.464408981;0.415452976;0.167445067;-0.246089223;-0.471288912;-0.798594018;-0.762870476;-0.133928287;-0.198610609;-0.280703263;-0.183054714;-0.102468485;0.026611031
PF3D7_1454700;0.265235618;0.496185903;-0.033958606;0.416195611;0.505421788;0.275033862;0.401029671;0.368890964;0.150852486;0.470554228;0.147280898;0.977328265;0.612205355;0.40475146;0.157620902;0.272072339;0.337976867;0.246031919;0.28838315
PF3D7_1454900;-0.480089735;-0.364941447;0.155911694;-0.258061117;-0.436869526;-0.741418915;-1.162022231;-0.841666589;0.137674415;-0.13614214;-0.280904565;-0.018250684;-0.22991322;-0.018067008;0.07587847;-0.431572954;-0.665677448;-0.126346435;-0.280838164
PF3D7_1455500;-0.080286534;-0.223632115;-0.055133761;-0.456196582;-0.210705115;-0.088644116;-0.188119829;0.233221178;-0.426318279;0.362026973;-0.215610686;-0.076825912;-0.007942173;-0.370303703;-0.639805014;-0.098703741;-0.131108541;-0.243277996;-0.230738864
PF3D7_1455600;0.456107552;0.571223187;0.545128117;0.674393041;0.194276262;0.257966741;0.538370009;0.25910957;0.464628711;-0.1005038;0.142869461;-0.111494614;-0.16157293;0.390703853;0.404773051;0.042073966;0.637254925;0.847721273;0.830218589
PF3D7_1456000;0.096975473;0.163044286;0.561408766;0.215231235;0.208988076;0.18520031;0.071508546;0.314136633;0.066994804;0.226356478;0.473298687;0.52338002;0.292917749;0.653844434;0.962138487;0.41783533;0.685700237;0.916237482;0.55714096
PF3D7_1456500;0.222472219;0.11831073;-0.007307561;0.213708632;0.736127708;-0.060495727;0.166701805;0.456017686;0.312768081;-0.194933673;-0.116408788;0.101461875;-0.143745304;0.241874303;0.651762198;-0.228745951;0.114555743;0.079606672;0.377752957
PF3D7_1456800;-0.3669662415;-0.527057287;-0.344622446;-0.354130636;-0.3516938945;-0.6076754955;-0.3779344465;-0.4344309185;-0.6547645935;-0.878207877;-0.6675043615;-0.7501527585;-0.670127326;-0.5610047005;-0.525609971;-0.653634257;-0.5519313345;-0.6752556855;-0.5626237215
PF3D7_1457500;0.263455074;0.09588523;0.531022192;0.754318563;0.232225918;0.196320415;0.098027286;0.033566657;0.027656586;0.018517432;0.315816985;0.073224989;0.203184339;0.45478836;0.689033247;0.148296371;0.485563964;0.935602897;0.58051151
PF3D7_1458000;-0.390404427;-0.443646972;-0.179534699;-0.303267105;-0.315959616;-0.522646955;-0.127568294;-0.278844909;-0.281011138;-0.811548661;-0.311444089;-0.81675971;-0.804833607;-0.418628478;-0.492201681;-0.742942202;-0.410714617;-0.19193268;-0.499624444
PF3D7_1458500;-0.132800441;-0.158191186;0.097608855;0.084908067;0.198997338;-0.072195447;-0.073050946;-0.135162791;-0.020315283;-0.248008445;0.205921306;-0.275385851;-0.063933871;0.217747349;0.070377174;0.027634575;0.020238901;-0.183959008;0.20821452
PF3D7_1459700;0.304089008;0.307230973;0.616880699;0.124813594;0.366501257;-0.122189552;-0.057300134;-0.011359478;0.160656786;0.299724858;-0.007737394;0.094050036;-0.190035227;0.078011592;0.314924966;0.602849397;0.418310532;0.866842731;0.433090348
PF3D7_1460100;-0.354882098;-0.708009514;-0.697686139;-0.420789981;-0.448194185;-0.445733266;-0.305305279;-0.44611361;-0.119960412;-0.717773496;-0.627692287;-1.086016621;-1.239373823;-0.614250042;-0.810007217;-0.679451213;-0.388332964;-0.409074811;-0.560562747
PF3D7_1460200;-0.004891029;0.097025557;0.556700152;0.089570047;-0.183463028;0.201167029;0.319582946;0.201332301;-0.23399688;0.427303493;-0.326160014;0.14635026;0.106434373;0.924741261;0.884205535;0.331352621;0.288972551;0.324198575;0.102612968
PF3D7_1460400;0.114628664;0.242254855;-0.636213177;0.492129755;0.699532252;0.108348129;0.292725139;0.226203073;0.325411619;0.173944321;0.027736648;0.190666038;0.445712557;0.249354052;0.427846814;0.174704067;-0.248136051;-0.295162948;-0.457252057
PF3D7_1460500;0.026848665;0.033598793;-0.155780853;-0.004295591;-0.006295365;0.11320348;-0.355172509;0.117571902;-0.081318216;0.20820487;0.227631653;0.371258847;0.277763903;0.487494879;0.170364976;0.494822057;0.36019357;0.38156024;0.126918113
PF3D7_1460600;-0.115308091;-0.454440789;-0.067992101;0.142947318;0.253021359;0.28263304;0.463734529;0.516715919;0.286566198;0.143484086;0.181756926;-0.334113335;-0.356358374;0.580071574;0.577376666;0.579466521;1.160725263;1.542133868;0.830033889
PF3D7_1460700;-0.273992773;-0.495856419;0.495912025;-0.458379139;-0.290030034;-0.111715616;-0.156158206;-0.260210225;-0.301574767;-0.546771846;0.015056309;-0.11046801;-0.036035817;-0.753369193;-0.755357762;-0.724368409;-0.841523028;-0.865391302;-0.789510665
PF3D7_1460800;0.119796996;0.163089443;0.164496646;0.912261881;0.405919805;0.457905073;0.462209448;0.429164511;0.358850852;0.294369248;-0.0438305;0.38904857;0.341877412;0.794902864;0.781071263;0.467642411;0.798555566;0.605538894;0.608499293
PF3D7_1461000;0.029316313;-0.007880441;-0.00465063;-0.440679297;-0.500568644;-0.23727561;-0.156163921;-0.269830291;-0.218607841;0.143390398;-0.164198388;0.218287552;0.37860393;-0.300915719;-0.557848583;-0.331009918;-0.052370226;-0.117033444;0.199276156
PF3D7_1461100;0.3129396775;0.360030946;-0.2119202955;0.2460930155;0.144859189;0.507224784;0.4873489875;0.282410185;0.329413754;-0.305384015;0.017228833;0.20197402;0.486342149;0.494478967;0.666313584;0.637917854;0.7994774595;0.7421426785;0.54743002
PF3D7_1461200;-0.321747458;-0.061087445;0.056017852;0.046624491;-0.066407864;-0.019008366;-0.284689279;-0.086525842;0.048734104;-0.87034161;0.08596891;-0.634255024;-0.51458555;-0.494730055;-0.225518525;-0.68808051;-0.294295843;-0.310511529;-0.330123605
PF3D7_1461300;0.589861685;0.620563044;0.710861957;0.616277886;0.825339319;0.503893963;0.946175802;0.988059302;0.800701694;0.408347812;0.599535684;0.944961791;0.992208289;0.312441962;0.42503186;0.507026614;0.011868348;-0.081718562;0.087276815
PF3D7_1461400;-0.2967892945;-0.2063909195;-0.25776028;-0.276739627;-0.0499404065;-0.1318705235;0.522144448;0.2696670685;0.2430406555;0.0493228835;0.443367735;-0.6033396595;-0.5427643785;0.3764774025;0.204045195;0.424117206;1.3360085145;1.4980772985;1.1798157165
PF3D7_1461600;-0.4464338385;-0.623196328;0.4456928485;-0.8860672485;-0.71494983;-0.6994229025;-0.603483525;-0.535512283;-0.7228820955;-0.6918690765;-0.2995272765;-0.458689042;-0.3089498285;-0.922434189;-1.029335984;-1.2150345655;-0.5828419055;-0.9699663925;-0.658960267
PF3D7_1461800;-0.289931694;0.012588489;-0.118580483;-0.098403079;-0.203167011;-0.389158731;0.338752243;-0.318115593;-0.139149379;-0.104547495;0.075386349;-0.448363908;0.337433385;0.237834937;-0.277486185;-0.524003661;-0.148768086;0.099455042;-0.18151695
PF3D7_1461900;0.22470189;-0.029756432;-0.302977969;0.022919582;0.187722384;0.278550476;0.165056108;-0.119614469;0.039388793;-0.150252032;-0.261566257;-0.192250328;0.156385142;-0.305372193;-0.686926355;-0.426935151;-0.510711075;-0.50976893;-0.198742273
PF3D7_1462000;-0.578151385;-0.831520455;-0.196121249;-0.718758647;-0.346560503;-0.879104549;0.111050739;-0.378626761;0.107490469;-0.038223352;0.524963132;-0.202606679;-0.075443105;0.273136798;0.456102331;0.56898027;0.394545121;0.454113487;0.40566449
PF3D7_1462700;-0.225735353;0.401563458;0.015628056;0.18132871;0.258361606;0.052752875;0.031018375;0.040741672;0.297116916;0.426796972;0.739031209;0.828844323;0.926840739;1.060057368;1.005901095;0.904288806;0.815918173;1.077062448;0.965742405
PF3D7_1462800;1.489758777;1.334877464;1.391161566;1.326567015;1.421784583;1.111775698;0.993493262;1.242462952;0.896762665;0.765363932;1.103059496;1.269850592;1.60407476;0.998033935;0.810008547;0.765645368;0.553410631;0.390910723;0.568851864
PF3D7_1463200;-0.26303112;-0.035788271;-0.504534434;0.18661787;-0.1488874;-0.272321065;-0.03109698;-0.108549595;-0.014908294;1.449661957;0.73735088;1.150362763;0.989552864;1.669157287;1.840683204;1.509531504;1.443740152;2.014740286;1.478860464
PF3D7_1464700;0.374949514;0.233982611;0.283068125;0.545544278;0.684078946;0.468488189;0.710853244;0.622759769;0.53735163;0.709979241;0.896874883;-0.438703474;-0.321037192;0.669734303;0.598273033;0.216411502;0.272721222;0.461727322;0.16622886
PF3D7_1464900;-0.430634787;-0.273286778;-0.320558213;0.041101713;-0.155194089;-0.19059564;0.057701956;0.140360806;-0.327963232;-1.235109971;0.340585531;-0.407609348;-0.168690679;-0.552771756;-0.412604794;-0.642595437;-0.301499065;-0.563470769;-0.432961727
PF3D7_1465400;-0.093470228;0.101149401;-0.065553851;0.135875863;0.30106926;0.065167454;0.058445283;-0.013871573;-0.047752677;-0.761874439;-0.758848328;-0.710246262;-0.72987946;-0.830962374;-0.860225208;-1.257154885;-0.82947075;-0.844052409;-0.933801957
PF3D7_1465500;-0.483298139;-0.452343545;0.292663409;-1.20983696;-1.115831569;0.066521808;-0.299529467;-0.997589183;-0.447160813;-0.126244697;0.015565528;-0.091358412;0.175074794;-0.42729679;-0.44016108;-0.130083018;-0.268643543;-0.335495321;-0.224830422
PF3D7_1465600;-0.526204589;-0.263912599;0.645836331;0.221016165;-0.462756998;-0.100745903;-0.343173418;-0.259514256;-0.067471025;0.191801004;-0.051887552;-0.055456504;-0.004614383;-0.007024108;-0.319421206;-0.14918676;-0.124310999;-0.075626388;-0.030485058
PF3D7_1465600 ;0.172615635;0.078322202;0.7241877435;0.2245156705;0.3905302865;0.012557609;-0.031511478;0.058618289;-0.075185592;0.069399096;-0.051976476;0.1845279215;-0.1643256855;0.003604674;-0.1828905315;-0.5307634315;-0.2149778665;-0.383488774;-0.0797042295
PF3D7_1465700;-0.269382416;-0.20242288;-0.027297362;0.207804756;0.229509303;0.022944128;0.263819619;0.124243481;0.014921038;-0.174911028;-0.252235093;-0.162770422;-0.126467691;0.022963763;0.21808918;-0.036022807;-0.059124519;-0.004186825;-0.418263957
PF3D7_1465800;-0.405113932666667;-0.330382382666667;-0.707422707;-0.470503584;0.119803326333333;-0.516138192333333;0.169680033666667;0.143907851;-0.228258398666667;-0.583663383333333;-0.249453549666667;-0.574474311333333;-0.600160705333333;-0.276486910333333;-0.376725926333333;-0.634752566333333;-0.61145534;-0.051698845;-0.368076925
PF3D7_1465900;0.750772576;0.911080846;0.985396834;0.817340029;0.631939577;0.98060683;0.820354411;0.670031575;0.545941062;0.669661201;1.038659763;1.083123323;0.982509041;0.273526194;0.266533938;0.263063562;0.016901652;0.036719713;0.166335941
PF3D7_1466000;0.50654418;0.1359642;0.57153432;0.253650286;0.160014236;0.191388865;0.701953246;0.53360023;0.218013303;0.069837459;0.531278317;0.557341854;0.605699884;0.485424021;0.326349604;0.147799798;0.828827678;0.456923016;0.18733475
PF3D7_1466100;-0.259374293;-0.269556539;0.342778373;0.413996701;0.091087247;0.014005232;-0.247390394;0.140927786;0.136063327;1.396951272;1.055314127;0.730637887;0.803050251;1.559203674;1.751138852;0.941023014;1.245716757;1.49968705;1.392850098
PF3D7_1466300;0.917511021;1.059919364;-0.453362714;0.946973328;1.133679181;1.248785863;1.373614218;0.971948211;1.407398445;0.409388116;-0.580866651;0.67826853;0.711408685;0.842543403;0.71684928;0.755765239;0.478113889;0.397188994;0.664057186
PF3D7_1466700;-0.071538299;-0.763818421;-0.595899226;-0.28156494;-0.423579822;-0.115899523;0.004072623;0.27390554;-0.457526612;-0.793244953;-0.407980999;-0.45658271;-0.433185634;-0.591609842;-0.761230589;-1.058532879;-0.77232358;-0.793284973;-0.7865704
PF3D7_1467900;-0.329512905;-0.109990007;-0.563300152;-1.062636324;-0.721921948;0.08127846;-0.078069507;-0.605190925;-0.223607197;-0.712551304;-0.930314672;-0.1823442;0.0631173;0.520133197;0.508070248;0.361054671;0.609937017;1.049882366;0.839868058
