X;dnadTP1.1;dnadTP1.2;dnadTP1.3;dnadTP1.1C;dnadTP1.2C;dnadTP1.3C;dnad2TP1.1;dnad2TP1.2;dnad2TP1.1C;dnad2TP1.2C
PF3D7_1412600;0.68929499;0.5533974755;0.6322056755;0.3909627795;0.201909307;0.5167825395;0.546049096;0.48659349;0.712067801;0.712067801
PF3D7_1412700;-0.297139173;-0.335428769;-0.2535239075;-0.0886193235;0.0917989615;0.206995726;-0.146730431;0.3333806705;-0.170799127;-0.170799127
PF3D7_1412800;-0.0162094405;-0.1216567155;-0.00854197150000002;0.1319348415;-0.076834398;-0.017732666;0.3736133515;-0.226493425;0.351505547;0.351505547
PF3D7_1412900;0.692304901;0.790883098;0.795307143;0.302470168;0.338481869;0.440590801;0.690687775;0.358613875;0.676136475;0.676136475
PF3D7_1413000;0.083976474;-0.1374183065;-0.613921924;0.0787975555;-0.232271742;-0.0927938145;-0.5405922835;-0.348771877;-0.473459172;-0.473459172
PF3D7_1413100;-0.725757424;-0.237862914;0.106218986;-0.455950011;0.1200370995;0.15235867;-0.74387192;0.227628163;-0.490343341;-0.490343341
PF3D7_1413400;0.2294024385;0.1411224165;0.2249538845;0.043159086;0.1173725605;0.1759971595;0.3860833965;-0.123432248;0.483543563;0.483543563
PF3D7_1413600;0.030643706;-0.003428144;0.350601047;-0.206660575;0.606909341;0.812639554;-0.099038211;0.800047173;0.006126525;0.006126525
PF3D7_1413700;0.100350998;0.2612101735;0.256839107;0.3183047185;0.2784957225;0.4491832435;0.1387030405;-0.251927609;0.333538864;0.333538864
PF3D7_1413800;-0.2364066745;-0.1474079765;-0.452378136;-0.1070606245;0.0210833615;0.114733633;-0.3411971425;0.0635674645;-0.307439828;-0.307439828
PF3D7_1413900;0.07606678;-0.033937358;0.357423867;0.1434517175;-0.008288756;0.037625877;0.3570741325;0.1638721015;0.502853939;0.502853939
PF3D7_1414000;0.935971105;0.833413772;1.080772604;0.841061728;0.695881293;0.687919241;0.26344335;-0.628731985;-0.223956136;-0.223956136
PF3D7_1414100;0.004707818;0.023330896;-0.024269477;0.034829343;0.024730806;0.113613638;0.030818259;0.010874267;-0.041372319;-0.041372319
PF3D7_1414200;0.236827387;0.3125362785;0.2422289225;-0.5187890925;-0.349740075;-0.321735726;-0.118064207;-0.628428793;-0.291989421;-0.291989421
PF3D7_1414300;0.998920504;1.210528235;1.019840087;0.452004215;0.826686489;0.710702196;0.603597845;1.427367342;-0.043869976;-0.043869976
PF3D7_1414400;0.161022693;0.134490941;0.421799767;0.349499956;0.639272133;0.549433107;0.67831272;0.596500077;0.425500662;0.425500662
PF3D7_1414500;-0.7687186954;-0.6796888496;-0.5465437766;-0.3869474438;-0.2513088816;-0.2945190686;-0.3927843474;-0.6684015376;-0.00552904999999998;-0.00552904999999998
PF3D7_1414600;0.4686150075;0.3961894755;0.3903973565;0.0544638025;0.1044513805;0.1449663095;0.366975153;0.531527606;0.504070199;0.504070199
PF3D7_1414700;0.338293356666667;0.0267399943333334;0.118655936;0.4335332685;0.0986035006666667;0.160846215333333;0.684999766333333;0.250831141333333;0.697940390666667;0.697940390666667
PF3D7_1414800;0.875915412;0.432005897;0.30475559;0.30761095;0.097498157;0.226431562;0.033893258;0.246527318;0.08282074;0.08282074
PF3D7_1414900;-0.620385359;-0.5639747385;-0.6173159355;-0.234306855;-0.188331878;-0.213612089;-0.9932401895;-0.4556682;-0.330610418;-0.330610418
PF3D7_1415000;-0.416503051;0.211496655;0.500052038;0.055964741;0.026885517;0.187264446;-0.533880926;-0.592503336;-0.538022904;-0.538022904
PF3D7_1415100;0.279661462;0.0838298475;-0.3023936375;0.127215473;-0.342047879;-0.2986273525;-0.7767626595;-0.5483916405;-0.5050883115;-0.5050883115
PF3D7_1415200;-0.047890306;-0.147570749;-0.318932513;0.293495457;0.07294737;0.04428547;-0.233438064;-0.294100199;0.077770331;0.077770331
PF3D7_1415300;-0.258435822;-0.033695584;0.442174199;-0.222871435;0.117643686;0.313328947;-0.325495949;1.001148572;-0.329828089;-0.329828089
PF3D7_1415400;-0.102162667333333;-0.0137229883333333;-0.100692250666667;0.0494784773333333;-0.254661917333333;-0.153458285333333;-0.324143665;-0.147439365;-0.546363244;-0.546363244
PF3D7_1415500;0.152058501;0.3116552745;0.449981811;0.467134309;0.312144642;0.0867908915;0.4721480795;0.0163786075;0.048235303;0.048235303
PF3D7_1415600;-0.0921193095;0.2118043445;0.010168849;-0.294685114;-0.5145827305;-0.4558729495;-0.067579161;-0.3994319495;-0.6074875455;-0.6074875455
PF3D7_1415700;0.3175620405;0.2155020565;-0.125294581;-0.0414272675;0.64156967;0.561930547;0.303954299;0.589070763;0.442312945;0.442312945
PF3D7_1415800;0.733666111;0.49070994;0.280295262;0.783664071;0.3232169065;0.705486016;0.8756015945;1.013638576;0.5906986395;0.5906986395
PF3D7_1415900;-0.45488508;-0.502348525;-0.513800767;-0.248223682;0.357744709;0.493585793;-0.303660408;0.404898642;0.024394764;0.024394764
PF3D7_1416100;0.025806454;-0.446827636;-0.0224797135;-0.264557676;-0.0236396715;-0.190712517;0.095286253;-0.0599977125;0.331016889;0.331016889
PF3D7_1416200;-0.50741604375;-0.74753336675;-0.417254926333333;-0.370489573;-0.06200407675;-0.1901257155;-0.332306168;-0.71530971525;-0.246817861;-0.246817861
PF3D7_1416300;-0.208550987;-0.1292815895;0.0711285955;-0.0651154925;0.0202550005;0.038684064;-0.2960504;-0.1590051275;0.096586951;0.096586951
PF3D7_1416500;-0.7404172225;-0.3995974705;-0.683033672;-0.2884682625;0.037917686;0.116167485;-0.582783056;0.217737599;-0.8356590505;-0.8356590505
PF3D7_1416600;-0.2998938846;-0.2225136022;-0.01017311775;-0.2635353558;-0.2477384142;-0.2146511826;-0.4580304032;-0.6684404865;-0.4354876558;-0.4354876558
PF3D7_1416800;-0.480738683;-0.619406789;-0.982876899;-0.432755324;-0.410684367;-0.4963674935;-0.519210049;-0.23199615;-0.671077286;-0.671077286
PF3D7_1416900;0.44523478;0.371915997;0.482160619;-0.378267836;-0.147464397;-0.307180457;-0.087239758;-0.222371135;-0.082028754;-0.082028754
PF3D7_1417000;0.399129187;0.6391468265;0.837882711;0.049394154;0.640835459;-0.0677770325;0.421119165;0.289221319;0.34747746;0.34747746
PF3D7_1417100;0.738808116;0.766390806;0.606128824;0.516299563;0.307883095;0.327762227;0.577494888;0.599126637;0.771855013;0.771855013
PF3D7_1417200;-0.383930218714286;-0.474491083142857;-0.300363151;-0.3217758735;-0.137426255833333;-0.146262193142857;-0.193087023857143;0.414345019571429;-0.205734945;-0.205734945
PF3D7_1417300;-1.0927318885;-0.6463235115;-0.683192806;-0.8509572875;-0.5890375115;-0.474562997;-0.6042276725;-0.262598742;-0.48593412;-0.48593412
PF3D7_1417400;-0.0932408890833333;0.183578899333333;0.164839546166667;0.223467527833333;0.300045649083333;0.2331483265;0.08644528825;-0.149336455375;-0.205497606875;-0.205497606875
PF3D7_1417500;-0.3105341485;-0.24011822;0.0051037645;0.00460928299999999;-0.117405873;0.0638434875;-0.05755736;-0.2937015465;0.1003011495;0.1003011495
PF3D7_1417600;-0.723620154285714;-0.416667597666667;-0.527131690333333;-0.350799749428571;0.116794288166667;0.0662279445;-0.0825471198333333;0.0298915616666667;-0.3037656125;-0.3037656125
PF3D7_1417700;0.144835508;0.233265155;-0.035220237;0.562517821;0.449728989;0.73778198;0.107426116;0.826764703;-0.062617599;-0.062617599
PF3D7_1417800;-0.050289607;-0.314262397;-0.362806366;-0.439620708;-0.066915302;0.103204428;-0.358303483;0.3882060135;-0.589193181;-0.589193181
PF3D7_1418000;0.253769517;0.395091758;-0.002349089;0.509388644;0.505838675;0.291887889;-0.206706691;0.568379045;0.188233262;0.188233262
PF3D7_1418100;-0.344422247;-0.380735606;-0.582023573;-0.108656243;-0.0410278948333333;-0.108184833833333;-0.198276129333333;0.0403363878333333;-0.227325259;-0.227325259
PF3D7_1418200;0.049488361;0.332622929;0.399327718;-0.187457883;-0.08404976;-0.105963005;0.535341872;-0.173552571;0.32757188;0.32757188
PF3D7_1418300;0.164354925;0.365183075;0.219411117;0.329864043;0.124162964;0.32001652;-0.377392825;-0.1691846;0.127809741;0.127809741
PF3D7_1418800;-0.743204297;-0.6372161375;-0.9770607405;-0.1845875055;-0.3162256165;-0.2203655475;-0.389735711;0.0119731825;-0.333842295;-0.333842295
PF3D7_1419000;-0.3652399585;-0.428097858;-0.4325024535;0.678845918;-0.357894746;-0.4625647205;-0.156795005;-0.450354413;-0.2092123765;-0.2092123765
PF3D7_1419100;-0.3856367775;-0.4558597675;-0.1076064215;0.1287530755;0.093732279;0.1001603045;-0.5765778775;0.095818576;-0.1924008235;-0.1924008235
PF3D7_1419200;-0.564592649;-0.3246490765;-0.238645811;-0.3707221585;-0.287073278;-0.099940925;-0.172827542;-0.381988628;-0.066990573;-0.066990573
PF3D7_1419300;0.680165683;0.739152079;0.884384894;0.683986624;0.648075056;0.468591053;0.768484979;0.85240486;1.428289573;1.428289573
PF3D7_1419400;-0.245087222666667;-0.192642246333333;-0.3809051575;-0.1422840045;-0.387786600666667;-0.20376885375;-0.247265626666667;0.0815554796666667;-0.040252159;-0.040252159
PF3D7_1419600;-0.329936891;-0.2964528455;-0.283552199;-0.437229917;-0.3494272575;-0.2999573075;-0.5023981185;-0.084155065;-0.4697315135;-0.4697315135
PF3D7_1419700;0.5545440905;0.4710382105;1.176826733;0.186469016;-0.175857599;-0.234096638;0.489930195;0.430076051;0.032651639;0.032651639
PF3D7_1419800;0.169267321;-0.2093414785;-0.4271289625;-0.1972473375;-0.198568261;0.181017515;-0.3140219635;0.0636821255;-0.367763071;-0.367763071
PF3D7_1419900;0.5675674485;0.52287987;0.285768769;0.140227585;-0.047628023;0.107398771;0.418919637;-0.323877029;0.47503594;0.47503594
PF3D7_1420000;-0.166245919;-0.071165117;-0.287165819;-0.3113937485;-0.310564181;-0.147962718;-0.84130733;0.2403162785;-0.62189275;-0.62189275
PF3D7_1420100;-0.249171660666667;-0.0386263846666667;-0.298755075;0.000772566000000005;0.0298439436666667;-0.00285962466666666;-0.266319594666667;-0.118294728333333;-0.505620995666667;-0.505620995666667
PF3D7_1420200;0.1818736545;0.361517465;0.429050312;0.498535769;0.325740832;0.4235559145;0.0365503775;0.29234346;0.067749768;0.067749768
PF3D7_1420300;0.424028128;0.171063234;0.524883358;0.267010865;-0.011891186;0.116629773;0.587609605;-0.219072654;0.727878422;0.727878422
PF3D7_1420400;0.0943305845;-0.215474163;0.113469172;0.1200261795;-0.2186600205;0.00064507250000001;-0.079668111;0.100968141;0.219757659;0.219757659
PF3D7_1420600;1.164549738;0.879791421;1.11533567;0.593631466;0.3396126505;0.26933415;0.722360022;-0.000695348;0.404592843;0.404592843
PF3D7_1420700;-0.4286797325;-0.531571395;-0.479754646;-0.2013248245;-0.432521113;-0.1374974075;-0.9025119195;-0.959563698;-0.779621513;-0.779621513
PF3D7_1420900;0.7478252135;1.316685395;1.2467958685;1.0988424745;0.884121903;0.8653742845;1.6535011915;1.1550107625;1.5307328255;1.5307328255
PF3D7_1421000;0.231678711;0.268544624;0.182731223;-0.096979972;-0.193788186;-0.013600624;0.052826639;0.360034477;0.73486439;0.73486439
PF3D7_1421100;-0.2044429355;-0.1818181785;-0.0977676745;-0.388600823;-0.0353835115;-0.088532399;-0.3966086535;-0.1677949535;-0.6822927365;-0.6822927365
PF3D7_1421300;0.1894817515;0.0734438425;0.1431695555;0.4234374485;0.2399433285;0.271912462;0.403079919;-0.106445598;0.281194383;0.281194383
PF3D7_1421400;-0.077369649;-0.411389737;-0.50114439;-0.087476739;0.147518704;0.030869903;-0.141255268;0.27164763;-0.534930516;-0.534930516
PF3D7_1421600;0.823566367;0.552505501;0.206153394;0.175206247;0.3479563425;0.193099769;0.6164679825;0.9729249475;0.0865461665;0.0865461665
PF3D7_1421800;-0.325179931;-0.2628841085;-0.0145134955;-0.512300029;-0.2000512045;-0.1873718565;-0.4293328065;-0.2812709605;-0.348831547;-0.348831547
PF3D7_1421900;1.472355143;1.675561493;1.381598189;1.339212412;1.171325452;1.313039835;0.723680373;1.28958947;0.949140185;0.949140185
PF3D7_1422100;0.1665303095;0.2973588925;0.221487478;0.1157916735;0.20191304;0.2154257145;-0.113158622;-0.0317430345;0.3257276915;0.3257276915
PF3D7_1422200;-0.0522549075;0.0727630595;0.637647529;-0.0279911705;-0.2112415915;-0.1401077695;-0.00586852100000002;-0.0379217015;-0.117502;-0.117502
PF3D7_1422400;-0.287956056333333;-0.108585551;-0.264116472333333;-0.347421639;-0.179269992666667;-0.313737487666667;-0.312046302;-0.132992647666667;-0.309013978;-0.309013978
PF3D7_1422500;-1.046291067;-0.5821696015;-0.511650164;-0.8503150735;-0.7220774005;-0.5744067795;-1.0477419245;-0.784529441;-0.229295397;-0.229295397
PF3D7_1422600;-0.6568137485;-0.8089780715;-0.9325602955;-0.496892641;-0.229816295;-0.170787549;-0.478639288;0.437782897;-0.202008897;-0.202008897
PF3D7_1422700;-0.1183191555;0.1133397805;-0.0572302005;-0.3238571715;-0.30119884;0.090120422;0.0915305915;-0.552217289;-0.0414958135;-0.0414958135
PF3D7_1422800;-0.257660354;-0.2538002075;-0.372519862;-0.0157599695;-0.089582462;-0.167596743;-0.4448231525;-0.2068347065;-0.152055834;-0.152055834
PF3D7_1422900;-0.6329258955;-0.388279753;0.132431381;-0.3274380545;0.415155043;0.475917512;-0.4180643295;0.545966746;-0.44869088;-0.44869088
PF3D7_1423000;-0.439402611;0.015568206;-0.0645173795;-0.048167727;-0.0271955765;-0.328211032;0.035804336;0.0799347395;0.1132435855;0.1132435855
PF3D7_1423100;0.3895081495;-0.0588175495;0.6513176445;-0.5595099095;-0.036822601;-0.033206205;-0.201359832;1.104541256;-0.3317291125;-0.3317291125
PF3D7_1423200;0.6162408755;0.6688668245;0.901339563;-0.017794722;0.1601008315;0.07221627;0.651234274;0.4424538555;0.4980935855;0.4980935855
PF3D7_1423300;0.4022007675;0.1591510715;0.1872522915;0.1987756275;0.081404817;0.132513025;0.3216377995;-0.1567277745;0.261069955;0.261069955
PF3D7_1423400;0.329070736;0.212766516;-0.346909277666667;0.110546976333333;-0.245176374666667;-0.069066625;0.129125261333333;-0.648821988666667;-0.1635241425;-0.1635241425
PF3D7_1423500;-0.369154305333333;-0.174379293666667;-0.426850164;-0.621735024666667;-0.251408016;0.0850236735;-0.518000955;0.195180307333333;-0.760290339333333;-0.760290339333333
PF3D7_1423700;-0.053791267;0.049415703;0.196329555333333;-0.055031423;0.039808991;0.138385059;-0.0796085476666667;-0.177245284333333;-0.0398729393333333;-0.0398729393333333
PF3D7_1423800;0.2167115085;0.585166595;0.4722309965;-0.187509675;-0.0524919085;0.0165508745;0.354539279;0.5214122435;0.0622795965;0.0622795965
PF3D7_1424100;-0.005386633;0.171494338;-0.018757024;-0.5301858;0.240037221;0.174004322;-0.206825588;0.591043968;-0.270090119;-0.270090119
PF3D7_1424400;0.295947159;0.262687434;0.437478811;0.112505664;-0.265114267;0.066896252;0.709073673;0.098968076;0.495299326;0.495299326
PF3D7_1425200;0.0140549735;-0.0125369875;0.0097909045;0.022604553;0.0117966725;0.034866561;0.003156405;0.0088644955;0.1926756175;0.1926756175
PF3D7_1425300;0.236504553;0.007006816;-0.386697929;-0.110246483;-0.292436484;0.065855464;-0.536171398;-0.242167866;-0.189189459;-0.189189459
PF3D7_1425400;-0.18867082;0.116633628;0.107829159;0.0590649645;-0.1155725065;-0.1173017565;0.00113520650000001;0.046189979;0.330538028;0.330538028
PF3D7_1425500;0.515020475;0.464264338;0.289533996;0.10016225;-0.043358626;-0.066458921;-0.179997531;0.232554741;0.310295151;0.310295151
PF3D7_1425600;-0.138386704333333;-0.213532372;-0.172447485;-0.352752373666667;-0.508542239666667;-0.155851215666667;-0.064471843;-0.535259009333333;-0.119126117333333;-0.119126117333333
PF3D7_1425700;0.216270702;0.1873200645;0.143681689;0.0771675765;-0.0074353;-0.029328529;-0.161341674;0.1156623065;-0.0152882395;-0.0152882395
PF3D7_1425800;0.1719965235;0.384111158;0.414362374;-0.418884309;0.0567125755;0.3114240625;0.021341179;0.7249769885;0.12619444;0.12619444
PF3D7_1425900;-0.211440745;0.033015544;0.39378037;-0.299538894;0.11702348;0.573643039;-0.34797693;1.071236111;-0.106262025;-0.106262025
PF3D7_1426000;0.527984747;0.866983876;0.667870389;-0.215696332;-0.006450473;0.200723311;-0.092864118;0.585202917;-0.635389025;-0.635389025
PF3D7_1426100;-0.28911173;-0.105813042;0.37168661;-0.317436546;0.087189961;0.038809134;-0.056083752;-0.364396001;-0.108544948;-0.108544948
PF3D7_1426200;-0.1064527745;-0.09691676;-0.1552631735;0.0316075595;0.07381196;-0.002736983;0.111372035;-0.021838361;0.293538404;0.293538404
PF3D7_1426300;0.52366115;0.6734130455;0.790667632;0.553876955;0.6519009615;0.5374965595;0.825668045;-0.126655882;0.6622660635;0.6622660635
PF3D7_1426500;-0.633565844;-0.3474002255;-0.283613485;-0.020445999;-0.398122871;-0.049739099;-0.2603997015;-0.3458192435;0.2447647185;0.2447647185
PF3D7_1426600;-0.323554466333333;-0.333603809;0.031779871;-0.181979783;0.104829035333333;0.087677956;-0.142085105;0.759847848;0.419190615333333;0.419190615333333
PF3D7_1426700;-0.609311776;-0.609432687;-0.0913004715;-0.211950271;-0.1531452745;-0.235392123;-0.238715337;-0.466098498;-0.351178316;-0.351178316
PF3D7_1426800;-0.38319941;-0.1935303185;-0.27383657975;-0.20340935375;-0.05218543125;-0.09121540375;-0.186809467666667;-0.30957129;-0.110964395;-0.110964395
PF3D7_1427000;0.006401715;0.16833609;-0.0279217555;-0.140141187;-0.2622294;-0.4921998785;0.1444352245;0.184666614;0.3698680025;0.3698680025
PF3D7_1427100;0.5245853385;0.5996044985;0.768364408;0.1250600055;0.1817336595;0.265055379;0.6498119675;0.588642052;0.372896401;0.372896401
PF3D7_1427200;0.354941422;0.25525867;-0.053909728;-0.164582199;-0.21210609;-0.007742824;-0.02751424;0.137900049;-0.394165725;-0.394165725
PF3D7_1427300;-0.7001319995;-0.633532052;-0.605796346333333;-0.475603556333333;-0.348674125666667;-0.017072798;-1.00574535466667;-0.492813352333333;-0.620532115666667;-0.620532115666667
PF3D7_1427400;-0.1541081585;-0.212980923;-0.064565641;0.025319728;0.0839068465;0.0658298335;0.067142844;0.2104346465;0.2572868025;0.2572868025
PF3D7_1427500;-0.725327887;-0.446712926;-0.504200155;-0.75452165;-0.689923745;-0.676390912;-0.5390573635;-0.151838676;-0.744034672;-0.744034672
PF3D7_1427600;-0.783981149;-0.685971006;-0.841008423;-0.464756314;-0.524607356;-0.6157121955;-1.2107971785;-0.903277059;-1.0225710555;-1.0225710555
PF3D7_1427900;1.102473241;0.969294544;0.80392841;-0.148412296;-0.28821214;-0.272276797;0.735153786;0.401794359;0.544474812;0.544474812
PF3D7_1428000;0.4054794335;0.406887835;0.3184693575;0.1961604035;0.117030387;-0.3385261675;0.6850361275;0.655748063;0.730349846;0.730349846
PF3D7_1428100;-0.1057630575;-0.239969305;0.1950569385;0.0849425245;-0.13739028;0.128371031;-0.2526554295;0.039422079;-0.600348386;-0.600348386
PF3D7_1428200;-0.0335647085;0.029751296;0.096270801;-0.131284612;-0.1177991085;0.040584253;0.3193512215;-0.14843548;0.060055114;0.060055114
PF3D7_1428300;-0.3033434405;-0.283381959;0.0040489765;-0.417399923;-0.108308356;0.0374812175;-0.3689911135;0.388770534;-0.44415667;-0.44415667
PF3D7_1428500;0.09066917375;0.02274663925;-0.02095383925;-0.066273474;-0.30968378;-0.2873307355;-0.32023503375;-0.33365729375;-0.2618459685;-0.2618459685
PF3D7_1428600;0.997970057;0.720810559;0.516583732;0.829470055;0.602798886;0.662735268;1.621413027;0.885041348;1.236985571;1.236985571
PF3D7_1428700;-0.926284959;-0.899093448;-0.542975074;-0.669189309;-0.489085112;-0.3940075665;-0.73383733;-0.0792564935;-0.9568129815;-0.9568129815
PF3D7_1428800;-0.038407565;0.0075698305;0.050775285;-0.2380413985;-0.1515520405;-0.2462039415;-0.339449073;-0.031248581;-0.4101147825;-0.4101147825
PF3D7_1428900;-0.099612439;-0.190183537333333;-0.340899285666667;-0.3225006;-0.018675162;0.0571364676666667;-0.101228428;0.426569592666667;-0.298379924666667;-0.298379924666667
PF3D7_1429000;0.409848443;0.41437729;0.481955732;0.065945284;-0.104409546;-0.3088371;0.465555547;0.401714274;0.281388405;0.281388405
PF3D7_1429100;0.3030827825;0.319621936;0.258880103;0.002707446;0.0502695335;0.0203693705;0.133899065;-0.6140754665;0.3799361575;0.3799361575
PF3D7_1429200;-0.1467264195;0.133772077;0.3886915605;-0.0849454795;0.0768673795;0.261549234;-0.242536725;-0.048773102;-0.4962305505;-0.4962305505
PF3D7_1429300;0.168772403;0.14422019;0.585724848;0.029606943;0.801692283;0.884593568;0.40422816;0.945636688;0.285029929;0.285029929
PF3D7_1429400;-0.2469868608;-0.2682323066;-0.2932355636;-0.2508534054;0.0150222602;-0.05757226;-0.0780735668;-0.00810246700000002;-0.1585453066;-0.1585453066
PF3D7_1429700;-0.3847803105;-0.2864024455;-0.303386575;-0.626759998;-0.540920284;-0.604799612;-0.853283467;-0.336621308;-1.0327484755;-1.0327484755
PF3D7_1429800;-0.219830273666667;0.0505841963333333;0.282903679666667;0.122140531333333;0.172248400333333;0.135490798333333;-0.292961134;0.118678702333333;-0.147942323333333;-0.147942323333333
PF3D7_1429900;-0.578393926;-0.470632417333333;-0.185568795666667;-0.089709464;0.031602841;0.057954392;-0.031372629;-0.172793366333333;0.160654321666667;0.160654321666667
PF3D7_1430100;0.293872586;0.351852478;0.339767246;0.335844064;0.42130147;0.391301959;-0.252742817;0.286065667;0.814076371;0.814076371
PF3D7_1430200;0.294762039;0.108313415;-0.145920658;0.656441709;0.615169161;0.653466133;-0.210699122;0.3495157735;0.423457542;0.423457542
PF3D7_1430300;-0.719158242;-0.551691693;-0.64202955675;-0.44043298275;-0.1164145445;-0.28577455025;-0.45234259025;-0.5232285535;-0.251319837;-0.251319837
PF3D7_1430400;-0.59901234;-0.3139516525;-0.228298687;-0.322280452;0.078262777;-0.060138757;-0.622513225;0.2151147185;-0.4262445425;-0.4262445425
PF3D7_1430500;-0.268806206;0.30314773;0.127744944;-0.166884629;-0.0490072555;0.005913526;-0.580462646;0.452308202;-0.4455538365;-0.4455538365
PF3D7_1430600;-0.12919038;-0.026696348;-0.0659929175;-0.0506741915;-0.030509953;-0.0758671275;0.011149021;-0.3471468625;0.16058195;0.16058195
PF3D7_1430700;0.2795166755;0.122544931;0.308824339;0.175893415;0.224554935;0.332920568;0.4145777205;0.568932839;0.327583043;0.327583043
PF3D7_1431000;0.400287447;0.624845874;0.621604376;0.155006201;0.436662441;0.056941063;0.482867265;-0.246273381;-0.519785408;-0.519785408
PF3D7_1431100;0.014558543;0.072445865;0.569210283;-0.038842206;-0.146794358;0.119324327;0.184985977;-0.456239355;-0.001882436;-0.001882436
PF3D7_1431200;0.3225853825;-0.0950333595;-0.150387898;0.3666375425;-0.0318977285;-0.334248645;0.137433427;-0.0114644295;0.092991129;0.092991129
PF3D7_1431300;0.362831413;0.2588784395;0.366200354;-0.00155746250000001;-0.16045044;0.0171801075;0.4295062035;-0.035866272;0.162539077;0.162539077
PF3D7_1431400;-0.070142637;-0.1227923295;-0.5871961215;-0.177025122;-0.388206619;-0.2223482105;-0.1245302015;0.029280616;-0.7275762885;-0.7275762885
PF3D7_1431500;-0.237583089;-0.340259771;0.003470031;0.051384272;-0.1440519605;-0.286117705;-1.0182693825;-0.8049112735;-0.742388697;-0.742388697
PF3D7_1431600;1.054985383;1.258793917;0.895998286;0.5313271475;0.713440562;0.612596215;0.347467719;0.865899451;-0.0836024795;-0.0836024795
PF3D7_1431700;-0.239080071;-0.567973523;-0.26442413;-0.826463218;-0.424390357;0.037208929;-0.638525449;0.733850012;-0.836485214;-0.836485214
PF3D7_1431800;-0.5799741695;-0.6516477235;-0.5876225055;-0.143723325;-0.216910834;-0.362831806;-0.431870238;0.231335525;-0.296384229;-0.296384229
PF3D7_1432000;0.2089357855;0.313258871;-0.027533957;-0.032439392;-0.307795543;-0.25989141;0.20662769;0.0737797455;0.172007597;0.172007597
PF3D7_1432100;0.630290581;0.467222576;0.890065049;0.008402748;-0.062403381;-0.097691179;-0.510797662;0.25093977;-0.517819206;-0.517819206
PF3D7_1432200;-0.84797843825;-0.572406809;-0.5528244885;-0.740163589;-0.4709045095;-0.3467150885;-0.44741929425;-0.421165721;-0.00143749299999996;-0.00143749299999996
PF3D7_1432300;0.180715303;0.111239319666667;-0.0666230585;0.101364659333333;0.138144628;0.257543725;0.269770035;0.3609355205;0.150708690333333;0.150708690333333
PF3D7_1432400;-0.0867406285;0.0277084365;0.09721887775;0.03527798;-0.0845256245;-0.01997929975;0.367053774;-0.0782640115;0.08838723625;0.08838723625
PF3D7_1432500;-0.187131346;-0.3078026925;-0.02882674;0.019445309;-0.062629732;0.1226583955;-0.447036816;-0.012140877;-0.0438762915;-0.0438762915
PF3D7_1432600;0.7631493765;0.651605818;0.4926453745;0.497565866;0.3106833165;0.2564522075;0.6960840135;0.4927447035;0.2779695235;0.2779695235
PF3D7_1432700;0.001220703;0.023330896;0;0.027784235;-0.012412192;-0.01926083;0.235108801;0.018368718;0.00284399;0.00284399
PF3D7_1432800;1.119338741;1.134101589;0.860747767;0.6463904665;0.416961053;0.5386917095;0.9271461425;0.562440762;0.608785551;0.608785551
PF3D7_1433100;-0.4272282475;-0.440933132;0.114853049;-0.1959328765;-0.0962575755;-0.0953501905;0.219335989;-0.102718121;0.1386350155;0.1386350155
PF3D7_1433200;-0.1565177665;-0.505511719;-0.4373902415;-0.323984084;-0.2434417825;-0.294060537;0.120434924;-0.5587664785;-0.2309517395;-0.2309517395
PF3D7_1433300;0.627296709;0.6174163665;0.3875230125;0.5481448925;0.385827316;0.812058905;0.851281764;0.0747412605;0.7163794465;0.7163794465
PF3D7_1433400;-0.182972714;-0.207404819777778;-0.169573775;-0.0643261874444444;-0.0847769913333333;-0.0681651331111111;0.031950505;-0.285299150714286;0.0835567288888889;0.0835567288888889
PF3D7_1433500;-0.703812914666667;-0.597907229333333;-0.692854716;-0.604475138;-0.584117484666667;-0.425508144666667;-0.551052937333333;-0.300980657333333;-0.962640952;-0.962640952
PF3D7_1433600;0.59202286;0.755417896;0.72612695;0.460590163;0.280048323;0.15740308;0.80690968;1.072899066;0.485464527;0.485464527
PF3D7_1433700;-0.0899995983333333;-0.0430207993333333;-0.002249406;0.106258918666667;-0.257726798666667;-0.168240283;0.170684243666667;-0.135353465;0.097269345;0.097269345
PF3D7_1433800;-0.0964157758;0.0014811068;-0.175070072;0.0514392902;0.0290651368;-0.0708189594;0.1142074456;-0.00716466640000001;0.01766312075;0.01766312075
PF3D7_1433900;-0.094548626;-0.118069663;-0.06352574;-0.0301679703333333;-0.01419738;0.0143195413333333;-0.24389471;-0.384508486333333;0.025804102;0.025804102
PF3D7_1434000;0.888703542;0.763954684;0.52063927;0.720657337;0.748404086;0.752251674;1.125962756;0.326098428;0.875841686;0.875841686
PF3D7_1434100;0.167798918;-0.2100412555;-0.264585716;-0.129659122;-0.341054117;-0.61653806;0.2088486405;0.1336455205;0.0336468885;0.0336468885
PF3D7_1434200;0.490676614;0.487283668;0.51716362;0.465804986;0.455473378;0.52686007;-0.070663472;0.347050091;-0.105990644;-0.105990644
PF3D7_1434300;-0.5128306455;-0.47201264;-0.191118794;-0.334208787;0.0375479855;0.3886302175;-0.3047220475;0.1720847915;-0.1461974775;-0.1461974775
