X;CycTP1;CycTP1.2;CycTP2;CycTP3;CycTP3.2;CycTP4;CycTP5;CycTP5.2;CycTP6;CycTP1c;CycTP1.2c;CycTP2c;CycTP3c;CycTP3.2c;CycTP4c;CycTP5c;CycTP5.2c;CycTP6c
PF3D7_0217000;0.772023367;0.090978411;0.394237125;-0.660661065;0.159055582;0.441706776;0.019527139;0.412802261;0.187863748;0.222441895;0.983480116;0.260579093;0.087481666;0.193301559;0.493917158;0.026926691;0.13414199;0.074771778
PF3D7_0217100;2.392231493;2.371231674;2.338808125;2.501829529;2.302216457;2.369306618;1.871123036;1.670147398;2.256015491;0.732687513;0.737682916;0.870677309;-0.224101497;-0.050314218;-0.043821387;-0.093674815;-0.152188032;-0.541432181
PF3D7_0217200;-0.343965573;-0.450809492;-0.385414599;-1.148139739;-0.37712623;-0.931716029;-1.387398467;-0.547007974;-0.426270752;-0.194735991;-0.225591361;-0.289659682;-0.853350475;-0.555914415;-1.405495513;-0.972814892;-0.832571868;-1.907825205
PF3D7_0217300;-0.390191953;-0.334086263;-0.22806859;-0.463354992;-0.358463926;-0.271882262;-0.590102134;-0.581116737;-0.413699412;-0.448626282;-0.484692346;-0.296689084;-0.20935199;-0.406486432;0.731611534;0.243735561;0.066290779;-0.158650462
PF3D7_0217400;0.736385355;0.772663812;0.850950072;0.662997232;0.805373822;0.669961889;0.469768541;0.685791413;0.411375271;0.149065609;0.185419521;0.045538648;-0.254188216;-0.508776564;0.182209008;-0.19208795;-0.190536434;-0.081335384
PF3D7_0217500;2.709317425;2.500624024;2.851759792;3.50080681;3.100394795;3.43942801;2.88546685;2.062989692;3.658049127;2.391085164;2.687249443;2.693529776;2.469170496;2.193785292;2.905468036;1.517125285;1.167959791;1.225414283
PF3D7_0217600;-0.4881433505;-0.4872412085;-0.5121945645;-0.366108216;-0.419847539;-0.4276550375;-0.4407511125;-0.542278967;-0.388789738;-0.380286132;-0.5466924285;-0.1894334155;-0.3149709575;-0.3458540925;0.2926539955;0.243392084;-0.11107492;0.009141789
PF3D7_0217700;-1.0623246135;-1.0803440855;-1.0715901215;-0.7662569735;-0.5829375215;-0.8462147005;-1.1266734715;-0.885844035;-1.039256493;-0.5422843105;-0.745259914;-0.601414548;0.0889969605;-0.288806216;-0.288858958;0.025469913;0.2089779915;0.02227988
PF3D7_0217800;-0.530823135;-0.471745357;-0.49288483;-0.495839139;-0.429257446;-0.672416958;-0.648989662;-0.44089884;-0.830114852;-0.566086513;-0.417315343;-0.317326744;-0.27334108;-0.262741073;-0.809299321;-0.127697776;-0.10890299;-0.221194057
PF3D7_0217900;2.373464645;2.248363693;2.641254352;2.508795958;2.25149175;2.749395247;1.988839585;1.93533992;2.908237081;0.663623436;0.653338494;0.655352896;-0.671422984;-0.553522817;-0.117682724;-0.572294505;-0.91289782;-0.787271952
PF3D7_0218000;2.085244444;2.108672638;2.344775873;2.434034628;2.363556774;2.156855922;1.094561789;1.81895942;2.056237228;0.549987645;0.660367201;0.524558049;-0.334700727;-0.177487273;-0.352461444;-0.409711972;-0.552631165;-0.769055218
PF3D7_0218100;1.680406158;1.4963040925;1.503460543;1.4702884715;1.6968686885;1.531995924;0.3686566485;1.1008996;0.993697405;1.092515484;1.284979901;0.984307802;0.3362932015;0.448502672;1.226185101;-0.1371848075;0.002264233;-0.338185357
PF3D7_0218300;-0.195648543;-0.402234342;-0.4848944285;-0.5970069155;-0.895214234;-0.653681248;-0.3755495045;-0.461453761;-0.487368362;-0.306838023;-0.5252911335;-0.2015201735;-0.314209806;-0.3456500755;-0.5495943185;-0.652398299;-0.501813539;-0.392031014
PF3D7_0218400;-0.435125187;-0.445681882;-0.319086357;-0.484070713;-0.52025169;-0.329916696;-0.750548984;-0.581790275;-0.438992407;-0.171275586;-0.131823683;-0.238165989;0.091653474;0.032562501;0.398277607;0.678211512;0.794923044;0.477532548
PF3D7_0218500;0.176153493;0.121420516;0.120000114;0.098356787;0.216893299;0.16556945;0.029724354;0.040164466;0.090775773;-0.115679346;0.167371301;0.208638924;0.182194664;0.171382697;0.341284359;0.429229835;0.354413059;0.300028589
PF3D7_0218600;-1.073142593;-0.903973042;-0.911591179;-0.867531597;-1.006486791;-1.441387235;-1.014850488;-1.122911951;-1.294848896;-0.307688629;-0.404636725;-0.294056481;-0.162032767;0.037935417;-1.191858627;-0.624604062;-0.859493711;-0.344294033
PF3D7_0218700;0.01044111;0.076369847;0.09905103;-0.017574003;0.286591779;0.317735582;0.035352769;0.078913172;0.212745906;0.064788081;0.248973739;0.347575248;0.683309261;0.580464992;0.896650167;0.673047325;0.710482253;0.817097372
PF3D7_0219100;-0.290068691;-0.498384257;-0.279716719;0.251799476;-0.467414275;-0.151987058;-0.517567806;-0.000602604;0.206145838;-0.511705472;-0.629592951;-0.600481065;0.039508557;0.065279182;0.320856753;0.69938342;0.437576649;0.666382218
PF3D7_0219200;0.126930894;0.127188021;0.177496385;0.042499016;0.095797935;-0.088445349;0.057529695;0.14340157;-0.179822656;0.45653471;0.520929106;0.338547256;0.228026945;0.338949697;-0.193827543;0.080079092;0.010752803;-0.023678051
PF3D7_0219300;-0.224875843;-0.307741763;0.081405422;-0.380999592;-0.320389769;-0.133698944;-0.725134762;-0.194099263;0.088691817;-0.470237298;-0.574068903;-0.182180396;-0.376990225;-0.440903449;1.38473015;0.177290323;0.068433313;0.008871944
PF3D7_0219400;0.451327729;0.397802478;0.376320519;0.396538804;0.271984389;0.431798059;0.269290839;0.167855903;0.363594637;-0.105226263;-0.100132075;-0.074892662;0.04424291;-0.025416205;0.394869329;-0.111981398;-0.114876106;-0.335094912
PF3D7_0219500;1.080405165;1.374681784;1.802315751;1.079417248;1.195552602;1.327693755;0.644164418;0.749414894;0.749327925;-0.044158556;0.077970757;0.234133662;-0.167184034;-0.117020762;0.250270676;-0.156108578;-0.360372269;-0.318615237
PF3D7_0219600;1.551813293;2.103774243;2.062271638;1.604423171;1.524597759;1.787177321;1.404510571;1.534099541;1.494886901;0.24405425;0.252314212;0.5285628;-0.521595924;-0.905012901;0.18988413;-0.437959722;-0.378378881;-0.225324248
PF3D7_0219700;-0.087238167;-0.051821044;-0.212566388;0.525438943;0.741304246;0.443553542;0.586895446;0.80919311;1.050743083;0.710263681;0.567097148;0.357990222;1.792953086;1.411284022;2.140284066;2.062437258;2.338976448;2.255830831
PF3D7_0219800;-0.545795444;-0.709479216;-0.943822622;-0.756095365;-0.416685132;-0.767171579;-0.214413695;-0.207951022;-0.687344825;-0.183193081;0.07658139;-0.119605997;0.182132379;-0.111834774;0.494921295;0.292055888;0.225503383;0.184027039
PF3D7_0219900;-1.024583674;-0.984515188;-1.326982119;-0.638976901;-0.472600132;-0.735983427;-0.654057388;-0.539866117;-0.503371096;-0.086848716;-0.182302258;0.20801941;0.885422178;0.904648116;1.37921251;1.849693071;1.507535044;1.289833112
PF3D7_0220000;0.326486416;0.471998003;0.451160578;1.065216503;1.085024219;0.692076176;0.85001699;1.091511684;0.966274269;1.165097222;1.12718482;1.313274019;1.059280259;1.452985945;0.152546182;0.32166371;0.283901864;0.691638797
PF3D7_0220100;-1.17403508;-1.160429403;-1.425712138;-1.229121219;-1.145158556;-1.385793901;-0.924623104;-0.622501191;-1.155452936;-0.137138167;0.140833065;-0.061652499;1.140755032;1.23353366;-0.260962753;0.918983867;0.971161447;0.964780029
PF3D7_0220200;-0.34226974;-0.32688058;-0.197801028;-0.593772149;-0.587490792;-0.485176704;-0.980000279;-0.262420968;-0.723121337;-0.460885228;-0.261878539;-0.31431658;0.11177151;-0.023343352;0.044956963;0.552575252;0.569878023;0.261126904
PF3D7_0220300;-1.8204482;-1.730565436;-1.904840468;-2.072304408;-2.010078371;-2.028966254;-2.304255074;-2.262561286;-2.302102368;-0.636032434;-0.803255232;-0.552658967;0.044819061;0.097202057;0.585341183;0.694915563;0.520598688;0.232463224
PF3D7_0220500;-0.825757699;-0.777002123;-0.580335278;-0.457530596;-0.423497291;-0.492187693;-0.361439551;-0.107689702;-0.530118757;0.325914612;0.319133503;0.231587666;0.978451675;0.153603233;0.565679114;0.801428214;0.761408439;0.610874475
PF3D7_0220600;-0.793807839;-0.719263504;-0.711455668;-0.739539659;-0.817364358;-0.755119395;-1.037741679;-0.959850579;-0.906894457;-0.998598492;-1.007168045;-0.865328209;-0.653851831;-0.643769879;0.326909222;0.454053391;0.064285124;0.074117866
PF3D7_0220700;-0.751709443;-0.790801136;-0.919811861;-0.516530139;-0.47220465;-0.602395204;-0.698561177;-0.459338372;-0.708172068;0.107593096;0.33772395;0.00575864;0.547846251;0.486432898;0.587345204;1.082363456;1.375270538;0.999874511
PF3D7_0220800;0.9202728415;0.8298607675;0.611009627;1.159741094;1.1346183955;1.2384874055;0.654763803;0.9599015645;0.7907517165;0.223553632;0.391809765;0.56828421;0.6706632135;0.7295929665;1.08601599;0.547414835;0.3742708035;0.2894192405
PF3D7_0223500;-0.624137469;-0.005004448;-0.151930027;-0.340515932;-1.95457387;-0.705517076;-1.448848651;0.34082488;0.343796383;-0.20334812;-0.319185043;1.060639346;0.364609849;0.32394929;0.460629617;0.546073535;0.589899862;0.418827758
PF3D7_0301500;-0.185347736;-0.440043687;-0.183031159;0.151296574;-0.110703753;0.465079217;0.145327601;0.087505325;0.25073305;-0.190262329;-0.078431472;-0.327693895;0.393790385;0.517864131;1.20406564;1.088450108;0.74726209;0.832446936
PF3D7_0301600;-0.60669232;-0.572919086;-0.57279199;-0.404568017;-0.603903459;-0.553356442;-0.009761709;-0.251893991;-0.120931322;0.138232774;0.2083606;0.505997718;0.896373653;0.937416776;0.346587709;1.162496858;1.418767098;1.561279917
PF3D7_0301700;-1.23461873;-1.348131511;-1.312610081;-1.631610304;-1.629692273;-1.662572803;-1.503065416;-1.421854949;-1.793903558;-0.130361308;-0.247852343;-0.309703325;-0.068939183;0.049045288;-0.151296618;-0.105214724;-0.188610117;-0.095187684
PF3D7_0301800;0.528155528;0.63827943;0.596838648;1.609580112;1.083318186;1.666889956;1.307342138;1.320790427;1.699558075;1.203448667;1.208502192;1.13208326;2.726697633;2.422942696;2.680217591;3.383410027;3.626965849;2.697901866
PF3D7_0301900;0.006134752;0.146892819;0.607842687;0.872442047;0.85467086;0.927830772;0.409184062;0.480242824;0.580877868;-0.263295651;-0.253894933;-0.3515207;-0.14873478;-0.383314049;-0.079368126;-0.084267532;-0.003812188;-0.013470283
PF3D7_0302000;-0.079996163;-0.207993026;-0.232789502;-0.089321541;-0.111917302;-0.057130326;-0.264825385;-0.366456741;-0.378688644;-0.28651199;-0.156882415;-0.27210632;-0.22369211;0.012243388;0.17604047;0.380300452;0.120506706;-0.130418992
PF3D7_0302100;-0.862611606;-1.284225317;-1.238281424;-0.91764752;-0.983033918;-1.154976403;-0.863071463;-0.923917243;-0.794683097;-0.277285811;-0.822360023;-0.22101482;-0.298924778;-0.43145083;-0.103303855;-0.118171811;-0.292798535;0.045447431
PF3D7_0302200;2.047338837;2.2530442385;2.5972458295;2.7135284695;2.4956580555;2.736185062;1.994082814;2.4696057475;2.5330381295;1.7351837475;1.7824849515;2.159149694;2.594521467;1.92594073;3.3017050765;1.58307231;1.7481280055;1.611071405
PF3D7_0302300;0.1324478994;0.0585308766;0.0724833194;0.4506543214;0.3675597928;0.4310394386;0.640600756;0.8285204234;0.7204406334;0.9931659492;1.2125853672;0.699040263;1.3870759694;1.5439321108;1.5782245684;2.5610655246;1.6811827722;2.3385922702
PF3D7_0302500;3.101271916;3.216130266;3.426535726;3.745006279;3.786699413;3.573421012;2.557854141;3.686395617;3.589467792;3.66224089;3.547869462;3.487715823;3.548100322;2.900410907;3.819008814;0.258549736;0.229384565;0.768264045
PF3D7_0302600;0.806669086;0.532237038;1.09538342;0.301753127;0.245944403;0.060827677;0.174302619;0.097472374;0.086010733;-0.49169665;-0.619404107;-0.187511432;-0.279632291;-0.647530547;-0.901638395;-0.850756554;-0.872710088;-1.334793006
PF3D7_0302700;0.313714885;0.419262978;0.422514917;0.241193807;0.574896142;0.734167223;-0.208639486;0.179360551;-0.043693928;-0.132918292;-0.253461435;-0.488396573;-0.617633808;-0.589980473;0.319816574;0.177796339;-0.376567018;-0.225832831
PF3D7_0302800;-0.014255519;-0.049078681;-0.153228964;0.1365752;0.086484769;0.024040399;0.092803062;0.035205212;0.071634473;-0.056266042;0.070377149;-0.037262332;0.431411979;0.460203024;0.530868838;0.775988925;0.62436522;0.964927924
PF3D7_0302900;0.122410357;0.147749959;0.091014152;0.209427149;0.057262303;0.18360924;0.203843364;0.130326854;0.032876186;0.330186769;0.399984609;-0.192932767;-0.229032204;-0.406349436;-0.998445678;-0.831703515;-0.776929411;-0.497770501
PF3D7_0303000;-0.569865951;-0.907067179;-1.07823419;-0.552314816;-0.605696629;-0.883830772;-0.307088022;-0.564042404;-0.795764527;0.318019136;0.463037401;0.022648796;-0.104768375;-0.081332415;-0.4858932;-0.581820192;-0.505265838;-0.564646978
PF3D7_0303100;-0.039459016;-0.01442374;0.04094968;-0.598572712;-0.437582592;-0.6757033;-0.589442057;-0.430623487;-0.449618553;-0.003957141;0.087098765;-0.127012895;-0.233654362;-0.317675264;-0.207923527;-0.015755533;-0.070363587;-0.239967594
PF3D7_0303200;-0.064968834;0.225574796;0.211030543;0.007587801;-0.174514065;-0.076817429;-0.090855241;-0.357839335;-0.27647997;0.593816015;-0.406102055;0.329855661;0.055252222;-0.363464569;-0.900368666;-1.130287667;-1.253944379;-1.26586674
PF3D7_0303300;0.041425476;0.133267979;0.088109423;-0.156087005;-0.160726535;-0.197452315;-0.090450969;-0.301256646;-0.168194125;0.013632171;0.07472172;0.019361959;0.064809341;0.116953789;0.116588098;0.273743776;0.261918415;0.265227558
PF3D7_0303400;0.388146436;0.454845548;0.23502704;1.080846962;0.816219466;1.291215026;0.016608913;0.6065026;0.964681227;0.977842942;1.013535957;1.074932838;0.684697385;0.583734898;1.552500939;-0.448389451;-0.622108974;-0.372900985
PF3D7_0303500;-1.32631553;-1.381025307;-0.8133662095;-1.092119464;-2.2692521085;-2.202390385;-0.323008342;-0.937999332;-1.849022344;-0.474172443;-0.659810626;-0.9752026385;-0.831668836;0.103785128;-1.3042061515;-0.357904995;-0.5139414865;0.048497848
PF3D7_0303700;0.820938396;0.671509273;1.143406265;0.362850854;0.178577357;0.270253184;0.384612827;-0.01658985;-0.145670548;-0.249368615;-0.194992079;-0.302581496;-0.347194332;-0.46663459;-1.065253759;-0.727868455;-0.640932075;-0.9156029
PF3D7_0303800;0.179285926;0.191664798;0.00174623;0.191401828;0.131841088;-0.088452649;0.052367727;0.336504919;-0.192611471;0.260833139;0.033749158;0.219360058;0.646364492;0.318732689;-0.087792989;0.124257008;0.147680532;0.416792797
PF3D7_0304100;0.142832417;0.61463464;1.063506203;0.667960025;0.455627641;0.153069067;-0.224442652;-0.413813662;0.600815941;0.986549204;-0.198477759;0.917128403;0.461471651;0.626868849;0.924710375;1.275434321;0.750823041;0.241330871
PF3D7_0304200;-0.155280219;-0.262338133;-0.288442791;-0.12736682;-0.157434074;-0.229232672;-0.054376791;-0.178619755;-0.496276929;0.210406128;0.179724006;0.08699712;0.207945386;0.225507949;0.491376813;0.073935407;0.321870876;0.418504467
PF3D7_0304300;-0.165581889333333;-1.08252141233333;0.211224250333333;-0.200807513;-0.154677378333333;-0.245171620333333;0.0697270946666667;0.228040570666667;-0.135134749333333;-0.246321071;-0.0667679723333333;0.171705882666667;-0.270838562333333;-0.215339259333333;0.362100284333333;-0.392281883666667;-0.422326006666667;-0.471787645666667
PF3D7_0304400;-0.354217658;-0.405361738;-0.116879311;-0.26032311;-0.192396859;-0.360214468;-0.30617304;-0.209506491;-0.154391779;-0.067097701;-0.022142259;-0.116086601;-0.272059752;-0.450489988;-0.612315656;-0.526016245;-0.510727933;-0.189738868
PF3D7_0304500;0.470023452;0.725860201;0.856593025;0.569078981;0.712612773;0.275083588;-0.12812414;0.234111739;0.462847164;-0.73889327;-0.552903516;-0.422189737;-0.888661917;-0.755926969;-0.158008468;-0.051626263;-0.072676326;-0.351524716
PF3D7_0304700;-1.551614871;-2.786450077;-0.287817528;-0.615084796;-2.570038564;-0.463349186;-0.211545411;-0.70940107;-1.390768845;0.247668927;0.033098198;-0.093535458;0.842564712;-0.12643766;-1.02613702;-0.434418959;-0.267002005;-0.656293787
PF3D7_0304800;-0.26805441;-0.261108531;-0.002790829;-0.118319914;-0.218228114;-0.252320405;-0.279233184;-0.190451829;-0.382807586;0.050845172;-0.025017668;0.291214512;0.144200969;0.008337347;-0.736066181;-0.55887929;-0.350232263;-0.629257249
PF3D7_0304900;0.340961116;0.27790705;0.247379289;0.433073832;0.434411563;0.457641801;0.343550973;0.298792169;-0.000593177;-0.247810873;-0.294883203;-0.051047899;0.162241307;0.241020295;1.110928206;0.761546392;0.679838053;0.574010624
PF3D7_0305000;0.358542954;0.239818064;0.429064107;0.423367101;0.535307602;0.623926509;0.007363004;0.301063876;0.315816219;-0.299171911;-0.138962058;-0.036727688;0.154809786;-0.110181273;0.152044885;0.036054103;-0.018878574;-0.156441612
PF3D7_0305100;0.335904013;0.17921813;0.258728216;0.09525723;0.330037262;0.091846769;0.207004699;0.081451214;-0.167035527;-0.072196824;0.112603796;0.159800152;-0.057979564;-0.076548735;-0.344063533;-0.196533042;-0.1186469;0.115274239
PF3D7_0305200;-0.575248625;-0.744914548;-0.550216544;-0.787474367;-0.721581358;-0.889142527;-0.476835939;-0.538528627;-0.579989;-0.409152508;-0.258862504;-0.148969559;0.304674953;0.37577392;0.322426703;0.548981108;0.387660666;0.527193479
PF3D7_0305300;-0.34777925;-0.439497147;-0.660426051;-0.496776661;-0.591742775;-0.589053726;-0.415978058;-0.431891886;-0.382211103;0.028333834;-0.046160483;0.244545823;0.632066812;0.507073585;0.961830775;1.277240466;1.282299516;0.802305995
PF3D7_0305400;-0.264031786;-0.076535405;0.25626134;0.395673625;-0.06083962;0.051295323;-0.054063323;0.453681906;-0.087103621;0.157990994;0.133304445;0.695732986;-0.137242353;0.170500904;0.208275768;0.194666405;0.213449267;-0.02940364
PF3D7_0305500;-0.305834821;-0.521914105;-0.364229952;-0.572543639;-0.5632966;-0.644193859;-0.501228126;-0.414793781;-0.529965745;0.152479133;0.231266676;0.158229736;0.158870777;0.186272152;-0.580640107;-0.153351887;-0.202736093;0.027418372
PF3D7_0305600;1.364525792;1.363724165;1.513124309;1.067153941;1.810148651;1.449470423;1.186135809;1.379849574;1.877509457;0.845558421;1.013717217;1.184481601;0.069810499;0.123336082;-0.194486742;-0.798657085;-0.916204199;-0.498282422
PF3D7_0305700;0.092067614;-0.031529271;0.181445603;-0.052960071;-0.103955177;-0.0233422;-0.030888965;0.01492671;0.032701635;0.215667969;0.347102008;0.093409728;-0.041032753;-0.257014829;-0.412807682;-0.504086783;-0.540331837;-0.316870074
PF3D7_0305800;0.034802605;0.054904826;0.019904549;-0.054802604;0.09345475;0.123402058;0.044075833;0.053181606;0.099138327;-0.869927959;-0.845797443;-0.569826483;-0.697091895;-0.17248429;-0.338930125;0.274642436;0.203328392;-0.36026204
PF3D7_0305900;0.045184815;-0.050553006;0.344086947;0.80013522;0.617100907;0.707939746;-0.302644774;0.865394112;0.917827092;-0.199124736;-0.25950589;-0.142237341;-0.279029197;-0.172814261;0.590039478;0.215270117;0.10958382;-0.405435296
PF3D7_0306000;0.968520444;0.55059889;0.922781828;1.776083403;1.503584283;1.402495502;0.720461225;0.539712307;1.329561046;0.063030082;0.152479901;0.191871947;-0.146727041;-0.128241718;0.326226296;-0.054331289;-0.093383772;-0.394697621
PF3D7_0306100;0.036295196;0.1148636015;0.054369119;-0.1329118595;-0.255389282;-0.0591544845;-0.1331552695;-0.2832541435;-0.1417286295;-0.1664206325;-0.210350954;-0.2247421905;-0.0470682575;-0.096434282;0.3008094245;0.1168351765;0.176040414;-0.1380028995
PF3D7_0306200;-0.250158088;-0.184947456;-0.147922805;-0.20324716;-0.393855911;-0.178614051;-0.546355975;-0.449768391;-0.171113215;-0.11251236;-0.251723189;-0.346748166;-0.115304642;-0.177999356;-0.198672497;0.419167681;0.27495946;0.293228389
PF3D7_0306300;-0.238814445;-0.378230635;-0.281633;-0.280488368;-0.38769292;-0.443854438;-0.465535321;-0.280747133;-0.398198676;-0.860529671;-0.827614185;-0.996415919;-0.773633122;-0.707720825;-1.51670394;-1.226879087;-1.279226662;-0.906433072
PF3D7_0306400;1.519491869;1.914766969;1.716030413;1.977369665;2.17899741;1.862041304;1.691179454;1.431631952;2.001628906;0.915838604;1.257308355;1.334961858;-0.048542962;-0.093068032;-0.005097033;-0.644213104;-0.766290635;-0.626500065
