X;MMV_43TP1;MMV_43TP2;MMV_48TP1;MMV_48TP2;MMV_TP1c;MMV_TP2c
PF3D7_1343600;0.4704711245;-0.50933323;0.5233718605;-0.4228706495;-0.047782227;0.4565772865
PF3D7_1343700;0.475562475;0.830775745666667;-0.110454739666667;1.07752681266667;-0.438169809333333;0.952130773666667
PF3D7_1343800;-1.29651924572727;-0.69076903985;-0.0783749963636364;-0.897028498;0.755295956238095;-1.46691836852632
PF3D7_1343900;0.525394562;0.31371635;0.174793185;0.7353782885;-0.3293506575;0.8514919325
PF3D7_1344000;0.463532468333333;-0.31381667;0.32328911;-0.308133455;-0.0217224176666667;-0.0962107765
PF3D7_1344100;0.233481084;0.603152531666667;-0.457933474;0.813721167666667;-0.535426233333333;0.273466078666667
PF3D7_1344200;-0.762108412666667;0.033825301;-0.338235318666667;0.209340715;-0.603235822333333;-0.140499752333333
PF3D7_1344300;-1.1886605266;-0.724550665;-0.0247174974;-0.5537409224;1.0312390374;-0.8984438576
PF3D7_1344500;-0.993895915;-1.128855586;0.05389175;-1.435213196;0.390718022;-1.248544595
PF3D7_1344600;-0.6357820625;-0.4114573545;0.509065061;-0.529144494;0.1925532885;-1.126344965
PF3D7_1344700;-0.31137258175;0.27638668275;-0.45021297175;0.34064879325;-0.53720399025;0.16405038775
PF3D7_1344800;0.0581711585;-0.008456436;0.121541038;0.1526045925;-0.6972930635;0.3023657255
PF3D7_1344900;-0.0537830098;0.3791618946;-0.7388715328;0.4623050198;-0.9419354076;0.64244864
PF3D7_1345000;0.373863569;1.241996127;-0.12345529;1.23634376;-0.185750975;0.331824891
PF3D7_1345100;0.151569532;0.316128404;-0.023789842;0.521134762;-0.381093885;0.72631641
PF3D7_1345200;0.037530969;-0.880152346;0.499188388;-0.786190617;0.321396478;-0.3427660805
PF3D7_1345300;-0.828630553;-0.840867327;0.536989501;-0.490380707;0.65162082;-0.614135546
PF3D7_1345400;0.656720056;-0.4094473558;-0.0146550468;-0.5304831142;0.0472310768;-0.6309025498
PF3D7_1345500;0.205562569;-0.197404437;0.775817381;-0.932046397;0.002026167;-0.621217983
PF3D7_1345600;-1.2152551745;-0.552970007;0.871719912;-0.1533158735;1.094881902;-0.6424626325
PF3D7_1345700;-0.098378685;-0.699679886;0.3495982275;-0.3914116455;0.4094423225;-0.301532176
PF3D7_1345800;0.196488394;0.444703412;0.301173327333333;0.575330683;-0.358205162333333;0.527034803333333
PF3D7_1345900;-0.256442796;-1.071943023;0.201114787;-0.943794995;-0.214731086;-0.641899772
PF3D7_1346100;0.085635934;-0.071505591;0.047486181;0.151871491;-0.526137576;-0.0065373125
PF3D7_1346200;0.933843789;0.903386553;0.076742941;0.758833228;-0.760224855;1.120903954
PF3D7_1346300;0.853837508;0.569111121;-0.04286559;0.324963626;-0.374909255;0.232331527
PF3D7_1346400;-0.0983908551764706;0.344788572882353;-0.261846860588235;0.104645063823529;-0.170789047352941;-0.506647043058824
PF3D7_1346500;-0.0181318945;0.29275939;-0.726701888;0.157092083;0.1023129605;0.368859462
PF3D7_1346600;-0.108729148;-0.80426789;0.293937513;-0.676394374;-0.035560331;-0.591995964
PF3D7_1346700;-0.3952139895;0.7736634075;-0.5962798495;1.059663609;-0.3894670785;0.5569716455
PF3D7_1346800;-0.3903978495;-0.229292423;0.078954509;0.1191870575;0.328197233;0.1709072435
PF3D7_1346900;-0.775633895;-1.666556587;0.966079105;-1.479160797;1.130400611;-1.169825623
PF3D7_1347100;-0.4215987075;-0.9508678315;0.526737504;-0.8145746745;0.1876810735;-0.6728748675
PF3D7_1347200;0.293358108;-0.346869043;0.0791597045;-0.09274537;-0.4216212385;0.498504123
PF3D7_1347300;0.541289313;0.395012355;1.35461077;0.214715904;0.810191716;0.148372621
PF3D7_1347400;0.856080313;1.025641057;0.220275588;0.878681205;-0.226461165;0.936538723
PF3D7_1347500;-0.0119343375;-0.273007194;-0.3664250485;-0.2495463195;-0.278651461;-0.208502739
PF3D7_1347600;-1.031917123;-0.469340348;-1.054770366;-0.371468297;0.57307841;-0.299351802
PF3D7_1347700;-0.2338475505;0.18283784;-0.335026532;0.2098227595;-0.098113588;0.314889775
PF3D7_1347900;-0.145111430666667;-1.20271997366667;0.656965848833333;-0.955035701666667;0.4033119525;-0.306347620166667
PF3D7_1348000;-0.4972429425;-0.258565793;0.216292858;-0.158167481333333;0.4221804275;-0.51492126275
PF3D7_1348100;-1.047450363;-0.807483355;1.065059423;-0.731037139;1.780592643;-0.930425692
PF3D7_1348200;0.486116215;0.68612958;-0.196894169;0.614702641;-0.540187287;0.405783224
PF3D7_1348300;0.2272988565;0.402558763;-0.29421705975;0.45130726525;-0.93144049425;0.660419015
PF3D7_1348400;0.478620466181818;-0.0757617363636364;0.207801819727273;0.00160535918181819;0.4682467851;-0.0738630745454546
PF3D7_1348500;-0.394296809;-1.544045925;0.510334708;-1.102814837;0.495831367;-1.077072461
PF3D7_1348600;-1.1805825395;-1.824847681;0.548599523;-1.4392419925;0.9454260165;-1.722690664
PF3D7_1348700;-0.669836485;0.139787435;0.516831651;-0.036162815;0.751940705;-0.698283252
PF3D7_1348800;0.09005822675;0.5439473185;-0.0944325713333333;0.64386858025;-0.0296616316666667;0.5727856315
PF3D7_1348900;0.043677585;-0.213727973;0.074695279;-0.29224762;-0.009844096;0.07695556
PF3D7_1349100;-0.082106532;-0.12720426;0.777622737;-0.219990058;0.797547835;-0.432528605
PF3D7_1349200;0.238770445333333;0.012415609;-0.390968023;-0.0389094693333333;-0.716996236666667;0.0516472856666667
PF3D7_1349300;0.0815630652;0.1719895125;0.1519315545;0.0147552048333333;0.00678558283333333;-0.473432142333333
PF3D7_1349400;-0.231900681;0.536439577;-0.652125401;0.4052548;-0.630294756;0.650182861
PF3D7_1349500;-0.2682413085;0.0957510631;0.1516479385;-0.1338908728;0.1234519327;-0.4127925739
PF3D7_1349600;-0.515419431;-1.629559587;0.774443267;-1.519929824;0.86731227;-1.010474977
PF3D7_1349700;-0.019949351;-0.739153071;0.829979179;-0.292268952;0.510657212;-0.542336422
PF3D7_1349800;-0.00378566200000002;0.40905523;-0.1163235195;0.609790771;-0.4956836035;0.5798972195
PF3D7_1349900;0.284954882;-0.445561568;0.416453665;-0.414871415;-0.06416478;0.131643457
PF3D7_1350000;0.574999263;1.331347674;-0.367963685;1.203694568;-0.623063931;0.590143852
PF3D7_1350100;0.801842118;0.6358128545;0.256537361;0.590713255;-0.0743918105;0.140920035
PF3D7_1350200;0.058519485;-0.500757601;-0.205565494;-0.270035406;-0.887295037;0.034149446
PF3D7_1350300;-0.054624622;0.271114754;-0.71211175;0.207071587;-0.379215621;0.483035141
PF3D7_1350400;-0.517953034;-0.7779854835;0.5276058295;-0.72319126;0.6222925275;-0.2438333705
PF3D7_1350500;0.4706523705;0.42565467925;0.05053070275;0.40496435775;-0.38170652775;0.3635983835
PF3D7_1350600;0.734491389;1.02969412;0.870009008;0.76896958;-0.604520885;0.338144063
PF3D7_1350700;0.1287892475;-0.937472591;0.5643088585;-0.472695395;0.495343545;-0.2026094845
PF3D7_1350800;0.038909838;0.933428429;0.515323533;0.614480759;0.022062789;0.484297335
PF3D7_1350900;0.418381639;0.85777073375;-0.0379473365;0.82200864075;-0.451875395;0.4677027225
PF3D7_1351000;0.6440982472;0.850523653;-0.338861074166667;0.803716786333333;-0.535761672;0.660695815833333
PF3D7_1351100;-0.246102911;-0.620404435;-0.256619369;-0.46701277;-0.603947465;-0.080675554
PF3D7_1351200;-0.0234880422;0.00237901640000001;0.1986219566;0.045375343;-0.0869976728;0.0493124458
PF3D7_1351300;1.080387957;0.629022048;-0.139969653;0.230638599;-0.660804992;0.894096265
PF3D7_1351400;0.554378049;-0.30519643;-0.457867967;0.021712751;-1.199675179;0.228359389
PF3D7_1351600;0.226030855;0.595031479;-0.5683715905;0.9303702035;-0.498859559;0.5962789655
PF3D7_1351700;-3.03524879175;-2.5316439145;-0.571116009;-2.4209425345;1.5748477215;-2.5197685495
PF3D7_1351800;-0.349611487;0.036659987;-0.500165572;0.013267129;-0.771743694;0.106858813
PF3D7_1351900;0.068551052;0.650722108;-0.546264608;0.2755837925;-0.1346089655;0.2985798335
PF3D7_1352000;0.402563827;0.0156389783333333;0.1705597125;-0.0191666645;0.157423783333333;0.0628609228333333
PF3D7_1352100;0.0743467166666667;-0.103675991333333;-0.047779875;0.065572386;0.108796782333333;0.299754278
PF3D7_1352200;0.2385191235;0.366558116;-0.591392712;0.5650444255;-1.0733374315;0.7363565125
PF3D7_1352300;0.361870867;0.16242109;0.268371263;0.3181917995;0.583623489;0.239711205
PF3D7_1352400;0.082197901;0.4386052008;-0.1871765944;0.5301078038;-0.5359446324;0.2924475358
PF3D7_1352500;-0.410337761;-1.121196623;0.782563027;-0.636230766;0.524619671;-0.492774168
PF3D7_1352600;0.3048111585;0.78687336;0.6466935885;0.6307245745;0.003084992;0.356210645
PF3D7_1352700;-0.14523428;0.268270241625;-0.483303966;0.3282916065;-0.578478600125;0.212458695125
PF3D7_1352800;0.277472531333333;0.156395778333333;-0.159716502666667;0.447807965666667;-0.335488316333333;0.571636182333333
PF3D7_1352900;-1.399403642;0.7660469765;-1.576072052;0.7583368725;0.2150105795;0.886663929
PF3D7_1353000;-0.408135871333333;0.0410980936666667;-0.204886205333333;-0.219576859333333;-0.392084902333333;-0.419902552666667
PF3D7_1353100;-1.230011114;0.386459897;-2.086272296;0.446632563;-3.764987238;0.388386222
PF3D7_1353300;0.4651047886;0.183837520666667;-0.0350771858333333;0.102893789;-0.322081326833333;-0.163336091833333
PF3D7_1353400;0.09145850575;0.81698526625;-0.41314033;0.96417230725;-0.5814815145;0.8576507345
PF3D7_1353500;0.031342667;0.045183829;0.101351453;0.292489056;-0.409471012;0.72980044
PF3D7_1353600;-0.308191001;0.024673627;0.369458236;0.013619272;0.465889666;0.063838596
PF3D7_1353700;1.245412675;0.975524101;-0.614816529;1.111910704;-0.793676505;1.469880642
PF3D7_1353800;-0.017058109;-0.590056026;0.391931346;-0.565690919;0.366206295;-0.429241535
PF3D7_1353900;-0.159928235;-0.496490086;-0.318878747;-0.331553876;-0.082635287;0.009748082
PF3D7_1354000;0.6547389245;0.769753803;-0.482415671;1.021083478;-0.3936671345;0.9387137935
PF3D7_1354100;0.600723703;0.310213538;-0.294653549;0.3901448025;-0.3883614935;0.58630043
PF3D7_1354200;-0.112334420666667;-0.450158325;0.155021307333333;-0.374603931;0.320130365;-0.0547744663333333
PF3D7_1354300;0.283689852;0.074795428;-0.743488738666667;-0.012331759;-1.01428030566667;0.0242773666666667
PF3D7_1354400;-0.060418018;0.081131422;-0.478416663;-0.05477861;-0.866484899;0.365140669
PF3D7_1354500;0.5958754095;0.557905072;-0.2674509905;0.071459436;-0.835135052;0.923150338
PF3D7_1354600;0.840011498;1.270822261;0.160622487;0.945583515;-0.492327929;1.08875665
PF3D7_1354700;0.572617728;0.658992597;-0.5716009145;0.898897482;-0.436553549;0.3439342105
PF3D7_1354800;0.00481704449999999;0.737652004;0.373400087;0.8042300425;-0.2025691985;0.6247318145
PF3D7_1354900;0.174033888;-0.1320278345;-0.065150725;-0.3334318185;0.093509389;-0.268468086
PF3D7_1355100;-0.0896623133333334;-1.27593391033333;0.832243012333333;-1.05256586866667;0.568513837333333;-0.576726639
PF3D7_1355200;0.807568488;0.977533760666667;-0.335992212333333;0.915133768666667;-0.2012433255;0.924253799333333
PF3D7_1355300;0.907220523;1.1446955915;-0.2410800825;1.330894423;-0.7557752765;1.4635900415
PF3D7_1355500;0.2029156315;0.4379008445;-0.394207806;0.6796281495;-0.604495697;0.7576965785
PF3D7_1355600;0.641327068;0.738166557;-0.144921163;0.8407266845;-0.288252268;0.7485555525
PF3D7_1355700;-0.01551229775;0.2913876875;-0.39832609125;0.46748684675;-0.733371631;0.45716426
PF3D7_1355800;-0.574496573;0.291661312;-0.05323271;0.308002035;-0.016650226;0.253095096
PF3D7_1355900;-0.4252382505;0.119182714;0.0354097975;0.145238467;0.092410768;0.346217127
PF3D7_1356100;-1.02354704066667;-1.04377173433333;0.328430057333333;-0.920454925;0.542033162333333;-1.28788724
PF3D7_1356200;0.404881573;-0.264165677;-0.610719212;-0.236561982;-0.784557545;0.239339867
PF3D7_1356300;-1.066365547;-1.932880377;0.736979226;-1.733039459;1.269672202;-1.166010503
PF3D7_1356400;-0.324484201333333;-1.108835838;0.634209483333333;-0.963658378;0.0684270725;-0.459707088
PF3D7_1356600;0.277995993;0.276119173;-0.032462771;0.2644792575;-0.347568137;0.1275926175
PF3D7_1356700;0.567586859;0.253416277;-0.05994687;0.440941915;0.176026958;0.777258629
PF3D7_1356800;-1.97565811063636;-1.30426147781818;-0.551435376916667;-1.29806782183333;0.799392118416667;-1.70647069133333
PF3D7_1356900;0.512001524;0.134300374;-0.752340804;0.241968806;-0.368819706;0.519201924
PF3D7_1357200;0.6163598895;-0.266785113;-0.3932730415;0.1892214095;-0.304374463;0.6630786685
PF3D7_1357400;0.021704279;-0.551670451;0.126607161;-0.36681399;0.06910758025;0.3385261315
PF3D7_1357500;-0.172126412333333;-0.225397113;-0.174193434;-0.127893726333333;0.273469394666667;-0.713784399333333
PF3D7_1357600;0.074443409;0.029282828;0.346450892;-0.279020302;-0.143265368;-0.160115293
PF3D7_1357700;0.341564112;0.6710169775;-0.98647590975;0.7972486635;-1.41760511775;0.8740750945
PF3D7_1357800;0.2540155835;0.360960583;-0.4048349825;0.3287137005;-0.354948015;0.575537676
PF3D7_1357900;0.590390149;-0.332237677;-0.726168378;-0.084731479;-1.007550441;0.168008392
PF3D7_1358000;-0.3176051388;-0.641057440833333;0.800212861333333;-0.731405408666667;0.4461366615;-0.766067863166667
PF3D7_1358100;0.679626432;1.073126577;-0.633597958666667;0.80977804;-0.530919364;0.757686131666667
PF3D7_1358200;-0.0337404392;0.0505186644;-0.2762685904;0.0633983754;-0.1643397746;0.3102416206
PF3D7_1358300;-0.474427454;-0.378158222;0.864994968;-0.417997347;0.658728099;-0.113112745
PF3D7_1358400;-1.300318248;-1.656075364;0.807599802;-1.700072931;0.96528456;-1.496355516
PF3D7_1358500;0.003386295;-0.251137205;0.09798978;-0.194503217;-0.2223621405;0.2275983015
PF3D7_1358600;-0.288023256333333;0.479888202333333;-0.474013814333333;0.826063278666667;-0.233215950666667;0.333760789333333
PF3D7_1358700;-0.837087213;0.024668264;0.347009496;0.453404368;0.395318974;0.545246413
PF3D7_1358800;-0.300099881;-0.763291908;-0.76615722;-1.26758505;-0.313583783;-0.871681323
PF3D7_1358900;0.907101637;1.209674568;-0.257392403;1.261299726;-0.238272743;0.8699653235
PF3D7_1359000;0.1175807692;0.1329701705;-0.6412335168;0.3346722271;-0.6592051055;0.5293323767
PF3D7_1359100;0.2373427975;-0.00618770799999999;-0.2132643545;0.1888404575;-0.269010819;0.3664688975
PF3D7_1359200;-0.415384485;-0.562142424;0.046226248;-0.457496858;-0.072848237;-0.506895631
PF3D7_1359300;0.3831977885;0.57981443725;-0.16636668975;0.5171795545;-0.5580314655;0.2960477705
PF3D7_1359400;0.0995450305;-0.4763460625;0.1240485285;-0.204219666;0.265330343;-0.5998602945
PF3D7_1359500;1.386061331;0.936229625;0.476729327;0.675412496;0.023686181;0.418672919
PF3D7_1359600;0.883682764;-0.8811555885;0.387362227666667;-0.736740003833333;0.001467386;-0.236374135333333
PF3D7_1359700;-1.22635096872727;-0.735615121272727;-0.187128664818182;-0.950090736272727;0.535081599181818;-0.931150768909091
PF3D7_1359800;-0.413046631;0.404073842;-0.185955341;0.757050417;0.580031034;1.846907837
PF3D7_1359900;-0.187515470333333;0.707541278666667;-0.3830709605;0.413441158333333;-0.663692164;0.0647228208333333
PF3D7_1360000;0.348512621;0.56260399;0.901043524;0.460607319;0.548275851;0.524459568
PF3D7_1360100;-0.360606487;-0.003051663;0.115992297;0.08226797;0.195800696;0.193165454
PF3D7_1360200;0.501308164;0.542859321;0.266370043;1.008288048;-0.582232151;0.9545142
PF3D7_1360300;0.204246348;-0.130096856;0.6466865205;-0.2682518535;0.266858623;0.363235256
PF3D7_1360400;0.679552931;0.977545671;-0.219967338;0.778189961;-0.402724121;0.939610015
PF3D7_1360500;0.1818494595;0.289006935;-0.477413653;0.5990470548;-0.09237240775;0.1606780645
PF3D7_1360700;0.2990949995;0.046401077;0.4230403555;-0.213780948;0.520683967;-0.0514067665
PF3D7_1360700 ;-0.0452507605;-0.307940671;0.0153131055;-0.036441954;-0.3531516125;-0.114840977
PF3D7_1360800;0.130781401;-0.09873904;-0.0824494125;0.014527483;-0.82471753025;0.14622390225
PF3D7_1360900;0.4914597345;-1.2542314015;0.936740928;-0.9232549795;1.2071157725;-0.4609859815
PF3D7_1361000;0.801392841333333;1.031961912;-0.112193312333333;1.323239529;-0.5430139915;1.402883613
PF3D7_1361100;0.604959019666667;0.557122918666667;-0.00614639033333333;0.617234961666667;-0.645728352666667;0.225111507
PF3D7_1361200;0.1880263405;0.360160396333333;-0.424287141;0.306270374666667;-0.342678554666667;0.0775651675
PF3D7_1361400;-1.90856829;-1.418098714;0.415378936;-1.983652476;1.872688543;-1.482531457
PF3D7_1361500.1;-2.256111513;-2.1110075785;-0.4765665665;-2.519321579;1.114631704;-2.224187455
PF3D7_1361600;-0.030336619;-1.242783249;0.411881736;-1.063457965;-0.76327864;-0.255905804
PF3D7_1361700;-1.205781459;-1.866793115;1.037015483;-1.47347472;0.554764355;-1.641291014
PF3D7_1361800;-1.525058409125;-1.026877793625;0.29519362975;-0.9584418485;0.97663618275;-1.6410755095
PF3D7_1361900;-0.56209599;-2.450320595;0.643664366;-2.106244786;0.909505796;-1.286102618
PF3D7_1362000;-0.223066897;-0.894299079;0.418021506;-0.863852857;0.571444619;-0.606678846
PF3D7_1362100;-0.194152849;-0.432872409;-0.023575972;-0.490712597;0.660918761;-0.773997166
PF3D7_1362200;1.4503156505;1.8138179165;-0.452902266;1.555657645;-0.5894821815;1.373412634
PF3D7_1362300;1.030075567;0.945141465;0.158524342;0.939589319;-1.981383743;1.37466688
PF3D7_1362400;0.180463823166667;0.473353061833333;-0.2345864995;0.491232082;-0.275918613666667;-0.0313043703333333
PF3D7_1362500;-0.152619121666667;-0.691635705666667;0.463015730666667;-0.524883442666667;0.471442741333333;-0.236162221666667
PF3D7_1362600;-0.145518788;0.721740729;-0.809782641;0.652549457;-0.915100591;0.023959849
PF3D7_1362700;0.110012402333333;0.272876784666667;0.256935196;0.19197938;0.0897409413333333;-0.173432883
PF3D7_1362800;-0.361359813714286;-0.364767601714286;-0.0880095293333333;-0.307876892666667;0.221251642571429;-0.487803945428571
PF3D7_1362900;0.0314492435;0.5980512612;-0.35390472825;0.69422318475;0.036825533;0.4895545755
PF3D7_1363000;0.00582356525;1.022561517;-0.8381971215;1.0961219755;-0.455526586666667;0.73728151875
PF3D7_1363100;0.271931493333333;0.212767046333333;0.119600366;0.348067483;0.03557326;0.344598154333333
PF3D7_1363200;0.1641067875;0.6401606215;-0.054355756;0.4978167805;-0.4898051855;0.345741268
PF3D7_1363300;0.551045213;0.637048835;0.591029942;0.632842523;0.157200398;0.52818146
PF3D7_1363400;-0.0396288073333333;0.0397382233333333;-0.0985533783333333;0.220541242666667;-0.100761758666667;0.136814498666667
PF3D7_1363500;-0.0198811353333333;-0.58190634;0.595994876;-0.463239660333333;0.176484219666667;-0.200248920333333
PF3D7_1363600;1.085555412;-0.12597733;0.764411761;0.075643485;0.109877737;0.614802753
PF3D7_1363700;0.223793455333333;-0.663996793;0.590757344333333;-0.822021538666667;0.304485382666667;0.00989776166666666
PF3D7_1363800;0.1932311985;0.5402860255;0.1067164875;0.9496834995;-0.247608042;0.906510235
PF3D7_1364000;0.858827838;1.08300059633333;0.0272784173333333;1.32957267966667;-0.300490332;1.23179337566667
PF3D7_1364100;-1.54486936533333;-2.732071646;0.887687557666667;-2.663595212;0.547772618666667;-2.49807375566667
PF3D7_1364200;0.118145054166667;0.3992491725;-0.0131907015;0.412655928166667;0.148484637333333;0.431420627833333
PF3D7_1364300;0.47556195025;0.65438454475;-0.2672019825;0.5784267535;-0.40724012975;0.232099895
PF3D7_1364400;0.077433101;0.2536803578;-0.3911534338;0.2240668549;-0.1861618359;0.2187392974
PF3D7_1364500;0.1887361625;0.5586841665;0.125713932;0.606375034;-0.773745033;0.71765022
PF3D7_1364600;-0.242446420666667;-0.80524182;0.609049250666667;-0.855699028333333;0.477599437666667;-0.330169793666667
PF3D7_1364700;-0.491802492;0.688427557;-0.188285418;-0.624775631;-0.521927745;0.057186263
PF3D7_1364800;0.103651055;0.356319613;-0.830743275;0.130389865;-1.030759978;0.236920333
PF3D7_1365000;0.191583199;0.756431747;-0.715302637;0.671220484;-0.258021811;0.398769053
PF3D7_1365100;-0.260934173;-0.026172625;-0.283197203;-0.344791063;-0.391379255;-0.233698653
PF3D7_1365200;0.193722055;0.059517158;-0.101345828;0.318271517;-0.953826624;0.724955851
PF3D7_1365300;0.347277672666667;0.415842794;0.114991983333333;0.548967567666667;-0.137256494333333;0.711725815333333
PF3D7_1365400;0.312255332;0.720152325;0.077138832;0.842096102;-0.4738616935;0.7524338805
PF3D7_1365500;0.7657896585;-0.004158124;0.4368814035;-0.0139600245;0.001095516;0.2180512145
PF3D7_1365600;-0.213934117;-0.4170593725;0.088362071;-0.3696923715;0.181328348;-0.320793221
PF3D7_1365700;0.2804362825;0.1722623125;0.325226365;0.24762523;-0.2627625985;0.114530244
PF3D7_1365800;-0.391020709;-0.409656678;0.516941115;-0.657030189;0.219053871;-0.422269629
PF3D7_1366000;0.136979172;0.41947358;-0.282514249;0.123471694;-0.934091335;0.607886263
PF3D7_1366100;-0.463654017;0.058801108;-0.771938612;0.179610255;0.125926584;0.28018218
PF3D7_1366200;-0.51301637;-0.948130462;0.780534296;-1.119479992;0.495055751;-0.546278382
PF3D7_1366300;0.0702245516;0.1374761351;-0.3429159895;0.23135860305;-0.4540133207;-0.0270768598
PF3D7_1366400;0.30821692425;-0.00620131175000001;0.371232118;-0.09207609375;0.39698304575;-0.210009691
PF3D7_1366500;-1.326203188;-2.081341179;-0.103843236;-1.822346135;0.427398914;-1.432590212
PF3D7_1366600;-0.014227792;-0.130245661;0.043438874;-0.0814890015;0.2171327095;0.0441390975
PF3D7_1366700;0.025627219;0.1139106655;-0.6810949555;0.040875684;-0.952737925;0.0565759685
PF3D7_1366800;0.5408817505;-0.1841153335;0.3000094465;0.193167015;-0.3091969765;0.3375084555
PF3D7_1366900;0.060615421;0.1203540795;0.2866755335;0.0606781575;0.0363797765;-0.0307812625
PF3D7_1367000;-0.866636071;-1.218296856;0.084487785;-1.167298075;0.627579373;-0.571937359
PF3D7_1367100;1.616767841;1.736561102;0.10472755;1.427589242;-0.154860021;0.903595486
PF3D7_1367400;0.419510486666667;0.569837794666667;-0.774253619666667;0.775581889666667;-0.892149091;0.838380669666667
PF3D7_1367500;-0.1708341425;-0.385796329;0.3745564675;0.00195524650000001;0.1660720365;0.091350321
PF3D7_1367600;0.233223407;-0.301229184;-0.113939178;-0.187836569;-0.599268452;0.241125165
PF3D7_1367700;0.19843157025;0.18166150175;-0.4246913795;0.1756532155;-0.733191227;0.296165803
PF3D7_1367800;0.213908649;0.684061573;0.486740766;0.044088214;0.690397912;-0.251598112
PF3D7_1368000;0.055634615;-0.790659365;0.546482208;-0.291679704;0.486325637;0.188749861
PF3D7_1368100;-0.073820084;-0.228894754;0.32910882;0.019121351;-0.161625241;0.008585752
PF3D7_1368200;0.724540487;0.0169501805;0.434412863;0.4838124805;-0.0232035015;0.3776708125
PF3D7_1368300;0.982910819;1.105516067;0.58823146;1.316476242;0.194025108;1.603980165
PF3D7_1368400;-0.01088995;-0.190072793;-0.109578706;0.130426949;0.227675708;0.201477871
PF3D7_1368500;0.413362984333333;0.603072857333333;0.348668006333333;0.608755179666667;-0.116545522666667;0.525240034333333
PF3D7_1368600;-0.058738966;0.071795813;-0.724652824;0.144442715;-0.963080131;0.140967707
PF3D7_1368700;0.6668125485;0.0166301855;0.33571731;0.1088071815;0.395300158;0.20174134
PF3D7_1368800;-0.408494075;-0.9991754986;0.387886651;-0.9418373948;0.484704372;-0.8166475392
PF3D7_1368900;-0.1620256235;-0.750341902;0.8811149635;-0.470938446;0.5579579135;-0.166548149
PF3D7_1369000;-0.592452251666667;-0.138723665;0.259409592666667;-0.299959134333333;0.00910139033333333;-0.096050775
PF3D7_1369100;-0.1668481995;-0.3897719055;-0.1969314555;-0.245484657;0.068328406;0.160818895
PF3D7_1369200;0.0234184235714286;0.533183161142857;-0.389642381142857;0.641697532285714;-0.602523541571429;0.476156065142857
PF3D7_1369300;-0.0586042695;0.451008605;-0.567245888;0.713790016;-0.3556752325;0.2399426975
PF3D7_1369400;0.102525322777778;0.350054265555556;-0.0437398445555556;0.419278076;-0.7920415385;0.458350641222222
PF3D7_1369500;0.37436650025;0.648984033;-0.360761644;0.71692957425;-0.52002929225;1.00197647275
PF3D7_1369600;0.147248814;-0.281613637666667;0.271271807333333;-0.402311210333333;0.266012002666667;-0.0682340033333333
PF3D7_1371500;-0.126936196;-1.596464969;0.55583781;-1.521975871;1.670108849;-0.1498453
PF3D7_1371900;1.485232453;0.497880673;-0.604382135;1.385657584;-1.200425132;2.085976518
PF3D7_1372000;0.41831916;1.203157624;0.209407997;0.978625079;-0.44663455;0.0155522685
PF3D7_1372100;-0.3914892175;0.3212576395;-0.468753329;0.3182638105;-0.3175639225;0.0131262265
PF3D7_1372400;0.357259852;-0.067345145;-0.175378075;0.075443876;0.163359485;0.395255326
PF3D7_1373500;-0.661547524;1.033734714;-0.198129494;1.390415069;0.030336734;0.254845871
PF3D7_1400100;-1.509805233;1.134745504;-2.55177249;0.818168842;-2.43652424;0.456106908
PF3D7_1400200;-0.459241422;0.381331694;-0.0803647;0.257423157;-0.540000759;1.922471274
PF3D7_1401100;-1.761238691;0.112878267;-2.3565281465;0.1291915155;-0.606410931;1.089764288
PF3D7_1401200;0.66555121;-1.657303664;0.495049781;-1.408603127;0.350726945;-1.078676484
PF3D7_1401300;1.0297680405;0.6551349455;-0.5096792005;0.761979895;-1.015199602;0.745459032
PF3D7_1401400;-1.909738556;0.147477758;-1.701057113;0.051611376;-0.396534841;-0.000534828
PF3D7_1401500;0.870239176;1.2667525005;-0.960074266;1.2326318975;-2.0383699915;1.0182248025
PF3D7_1401600;-1.6877743805;-0.2564164495;-0.7994433375;-0.362823418;0.327492161;-0.489566112
PF3D7_1401800;-0.2162157325;-0.8253849145;0.388675829;-0.6188467045;0.366259948;-0.4459345605
PF3D7_1401900;-0.2004593395;-0.3811435995;-0.4396693315;-0.056014717;1.0268993635;-1.608832061
PF3D7_1402000;0.415083307;0.667449638;0.062796319;0.8580565245;-0.1826798695;1.0365825055
PF3D7_1402100;-0.4602702465;0.387555738;-0.470559770666667;0.687347861;-0.858686401;0.839955049666667
PF3D7_1402200;-0.460638767;1.047490515;0.026489242;0.334262005;0.403614767;0.007305276
PF3D7_1402300;-0.0717972645;-0.618525551;-0.1534330575;-0.156810296;-0.446568326;0.267386708
PF3D7_1402400;-0.1702037075;-0.2591842695;-0.445379419;-0.278448692;-0.4074799285;0.0103703355
PF3D7_1402500;1.512195404;0.451909352;-0.720466794;1.353663794;-1.42654964;1.634439529
PF3D7_1402700;0.323499928;0.2199360585;-0.257598664;0.1112526165;-1.2280873365;-0.29136509
PF3D7_1402800;0.1355124136;-0.0141517874;0.1358577406;-0.1266585294;0.07053885;-0.3918950122
PF3D7_1402900;0.515156125666667;0.0274397446666667;0.419668239333333;0.308967902;0.731558741;0.059604571
PF3D7_1403000;0.091140503;0.9003449285;-0.051078104;0.8683302105;-0.4291224355;0.5920490405
