;variable;relative_importance;scaled_importance;percentage
1518;PF14_0194;0,01005898;0,019762174;0,000222146
1519;PF13_0056;0,010055833;0,019755993;0,000222077
1520;PF11_0324;0,010046992;0,019738623;0,000221882
1521;MAL13P1.281;0,010036782;0,019718564;0,000221656
1522;PFD0250c;0,010025158;0,019695728;0,000221399
1523;PFC0330w;0,010024536;0,019694506;0,000221386
1524;PF14_0487;0,010023246;0,019691971;0,000221357
1525;PF14_0690;0,010022726;0,019690948;0,000221346
1526;PF13_0272;0,010020374;0,019686329;0,000221294
1527;PFC0430w;0,010014139;0,019674078;0,000221156
1528;MAL13P1.79;0,010013783;0,019673378;0,000221148
1529;PFC0590c;0,010011783;0,019669449;0,000221104
1530;PFL2335w;0,010006151;0,019658385;0,00022098
1531;PFA0255c;0,009998262;0,019642886;0,000220805
1532;PFL2030w;0,009982259;0,019611446;0,000220452
1533;PF14_0774;0,009982018;0,019610973;0,000220447
1534;PF08_0065;0,009981167;0,019609301;0,000220428
1535;PFC1025w;0,009980779;0,019608539;0,000220419
1536;PFL2485c;0,009971285;0,019589887;0,00022021
1537;PFF0460w;0,009963037;0,019573682;0,000220028
1538;PF08_0060;0,009962763;0,019573143;0,000220021
1539;PFI0680c;0,009962348;0,019572329;0,000220012
1540;PFL2540w;0,009955157;0,019558202;0,000219854
1541;PFC0845c;0,009955016;0,019557923;0,00021985
1542;PF14_0088;0,009942918;0,019534156;0,000219583
1543;PFC0145c;0,009939106;0,019526666;0,000219499
1544;PF10_0085;0,009936639;0,01952182;0,000219445
1545;PFE0705c;0,00992964;0,01950807;0,00021929
1546;MAL13P1.195;0,009924066;0,019497118;0,000219167
1547;PFL1490w;0,009916059;0,019481387;0,00021899
1548;PF07_0024;0,009913062;0,0194755;0,000218924
1549;PFA0490w;0,009909446;0,019468395;0,000218844
1550;MAL13P1.310;0,009903197;0,019456118;0,000218706
1551;PFF1325c;0,009902185;0,019454131;0,000218684
1552;PFF1145c;0,009901256;0,019452306;0,000218663
1553;PF14_0448;0,009900294;0,019450416;0,000218642
1554;PFF0395c;0,009887853;0,019425972;0,000218367
1555;PFL0470w;0,009885415;0,019421184;0,000218313
1556;PFL2240w;0,009883331;0,019417089;0,000218267
1557;PFL1915w;0,00988288;0,019416202;0,000218257
1558;PF07_0121;0,00987893;0,019408443;0,00021817
1559;PF14_0215;0,009874659;0,019400052;0,000218076
1560;PFF0140c;0,009873308;0,019397397;0,000218046
1561;PF14_0440;0,009867946;0,019386863;0,000217927
1562;MAL13P1.121;0,009863498;0,019378125;0,000217829
1563;PFL1520w;0,009856632;0,019364636;0,000217678
1564;PF11_0096;0,009853132;0,019357759;0,0002176
1565;PF10_0099;0,00984993;0,019351469;0,00021753
1566;PFF0375c;0,00984602;0,019343787;0,000217443
1567;PFE1490c;0,00984073;0,019333394;0,000217326
1568;PF08_0037;0,009834509;0,019321171;0,000217189
1569;MAL13P1.275;0,009832907;0,019318024;0,000217154
1570;PF14_0582;0,009830993;0,019314265;0,000217111
1571;PFA0160c;0,009830156;0,01931262;0,000217093
1572;PFE0765w;0,009823403;0,019299354;0,000216944
1573;PFL1155w;0,00982146;0,019295536;0,000216901
1574;PFL0405w;0,009814716;0,019282286;0,000216752
1575;PFF1395c;0,009806131;0,019265419;0,000216562
1576;PFL1535w;0,009805064;0,019263324;0,000216539
1577;PFC0155c;0,009786628;0,019227104;0,000216132
1578;PF11_0086;0,009785537;0,019224959;0,000216108
1579;PF11_0348;0,009783243;0,019220453;0,000216057
1580;MAL7P1.22;0,009777002;0,019208192;0,000215919
1581;PFF1100c;0,009771513;0,019197409;0,000215798
1582;PFC0870w;0,009763172;0,019181022;0,000215614
1583;PFI0095c;0,009757577;0,019170028;0,00021549
1584;PF14_0650;0,009750471;0,019156068;0,000215333
1585;PF11_0107;0,009728197;0,019112308;0,000214841
1586;PFC1005c;0,009727445;0,019110831;0,000214825
1587;PF11_0418;0,009716347;0,019089028;0,00021458
1588;PF11_0359;0,009709864;0,019076291;0,000214436
1589;PF11_0065;0,009704366;0,019065489;0,000214315
1590;PF13_0080;0,009703329;0,019063452;0,000214292
1591;PF07_0018;0,009695639;0,019048344;0,000214122
1592;PF13_0118;0,00969539;0,019047855;0,000214117
1593;PF14_0319;0,009692255;0,019041696;0,000214047
1594;PFL2220w;0,009689087;0,019035471;0,000213977
1595;PFE0215w;0,009676927;0,019011582;0,000213709
1596;PF13_0197;0,009675023;0,019007841;0,000213667
1597;PFD0760c;0,009669831;0,018997641;0,000213552
1598;PFB0365w;0,009667839;0,018993727;0,000213508
1599;PF11_0054;0,009667777;0,018993605;0,000213507
1600;MAL13P1.162;0,009664111;0,018986402;0,000213426
1601;MAL7P1.174;0,009655748;0,018969972;0,000213241
1602;PF08_0110;0,00965015;0,018958975;0,000213118
1603;PF14_0552;0,009646161;0,018951139;0,00021303
1604;PF13_0157;0,009640512;0,018940039;0,000212905
1605;PF13_0178;0,009640252;0,018939528;0,000212899
1606;PF14_0051;0,009638209;0,018935516;0,000212854
1607;PF08_0036;0,009635132;0,01892947;0,000212786
1608;PFB0250w;0,009630478;0,018920327;0,000212683
1609;PF11_0477;0,009619729;0,01889921;0,000212446
1610;PFF1140c;0,009614931;0,018889782;0,00021234
1611;PF11_0123;0,009609788;0,018879677;0,000212226
1612;PFB0595w;0,009607473;0,01887513;0,000212175
1613;PF10_0124;0,009591764;0,018844267;0,000211828
1614;PFL2270w;0,009587747;0,018836377;0,000211739
1615;PFI0950w;0,009587385;0,018835665;0,000211731
1616;MAL13P1.329;0,009584397;0,018829794;0,000211665
1617;PFB0194w;0,00958393;0,018828877;0,000211655
1618;PF14_0616;0,009582727;0,018826514;0,000211629
1619;PF10_0245;0,009576465;0,018814211;0,00021149
1620;MAL8P1.102;0,00957517;0,018811666;0,000211462
1621;PF11_0368;0,00957352;0,018808425;0,000211425
1622;PFL1880w;0,009572044;0,018805525;0,000211393
1623;MAL13P1.226;0,009568841;0,018799233;0,000211322
1624;PF14_0427;0,009568753;0,01879906;0,00021132
1625;PF10_0128;0,009564955;0,018791597;0,000211236
1626;PFD0530c;0,009563349;0,018788444;0,000211201
1627;PF10_0204;0,009555719;0,018773453;0,000211032
1628;PF14_0103;0,009555363;0,018772754;0,000211024
1629;PFF1070c;0,009553728;0,018769541;0,000210988
1630;PF10_0153;0,009552465;0,018767061;0,00021096
1631;PFF1050w;0,009546889;0,018756104;0,000210837
1632;PF07_0042;0,00954554;0,018753455;0,000210807
1633;MAL7P1.28;0,009545002;0,018752398;0,000210795
1634;PF14_0577;0,009539719;0,018742019;0,000210679
1635;PFB0490c;0,009537733;0,018738118;0,000210635
1636;PFI1700c;0,009537009;0,018736695;0,000210619
1637;PFF1010c;0,009536406;0,01873551;0,000210606
1638;PFF1470c;0,00952604;0,018715145;0,000210377
1639;PF11_0093;0,009524583;0,018712283;0,000210345
1640;PF13_0343;0,009521445;0,018706116;0,000210275
1641;PFC0605w;0,009521345;0,018705921;0,000210273
1642;PF11_0203;0,009518512;0,018700355;0,00021021
1643;PF10_0322;0,009511576;0,018686727;0,000210057
1644;MAL8P1.127;0,009510981;0,018685559;0,000210044
1645;PF13_0150;0,009510601;0,018684813;0,000210036
1646;PF13_0224;0,009507984;0,01867967;0,000209978
1647;PFC0225c;0,009503831;0,018671512;0,000209886
1648;PFF0550w;0,009500717;0,018665393;0,000209817
1649;PF11_0528;0,009488507;0,018641406;0,000209548
1650;PFI1025w;0,009488374;0,018641144;0,000209545
1651;PFL0075w;0,009485717;0,018635924;0,000209486
1652;PF08_0027;0,009484207;0,018632958;0,000209453
1653;PFI0525w;0,009482927;0,018630443;0,000209425
1654;MAL8P1.104;0,009480899;0,01862646;0,00020938
1655;PFF0965c;0,009479197;0,018623115;0,000209342
1656;PFI0885w;0,009473007;0,018610954;0,000209206
1657;PF13_0141;0,009463228;0,018591743;0,00020899
1658;PFA0330w;0,009456301;0,018578133;0,000208837
1659;PFF0700c;0,009455366;0,018576296;0,000208816
1660;MAL13P1.321;0,009452057;0,018569796;0,000208743
1661;MAL8P1.123;0,009449737;0,018565238;0,000208692
1662;PFD1045c;0,009448416;0,018562642;0,000208662
1663;PFA0165c;0,00944794;0,018561707;0,000208652
1664;MAL8P1.58;0,009445768;0,01855744;0,000208604
1665;PFL1380w;0,009443456;0,018552897;0,000208553
1666;PF11_0447;0,009439336;0,018544803;0,000208462
1667;PF08_0132;0,009435956;0,018538164;0,000208387
1668;MAL7P1.141;0,009434346;0,018535;0,000208352
1669;PF14_0546;0,009432964;0,018532284;0,000208321
1670;PFI1425w;0,009428659;0,018523827;0,000208226
1671;PFL0925w;0,00942782;0,018522178;0,000208208
1672;PF11_0162;0,009416146;0,018499243;0,00020795
1673;PF13_0334;0,009402811;0,018473045;0,000207655
1674;PF13_0116;0,009402176;0,018471797;0,000207641
1675;MAL13P1.216;0,009400011;0,018467544;0,000207593
1676;PF10_0200;0,009399993;0,018467508;0,000207593
1677;PFD0590c;0,009399303;0,018466153;0,000207578
1678;PFL0135w;0,009398789;0,018465144;0,000207566
1679;PF11_0067;0,009398449;0,018464475;0,000207559
1680;MAL7P1.87;0,009387481;0,018442927;0,000207317
1681;PFE0130c;0,009387129;0,018442236;0,000207309
1682;MAL13P1.186;0,00937521;0,01841882;0,000207046
1683;PF10_0219;0,009371765;0,018412051;0,00020697
1684;PF14_0504;0,009369768;0,018408127;0,000206926
1685;PF11_0385;0,00936615;0,018401019;0,000206846
1686;PFE0560c;0,009350625;0,01837052;0,000206503
1687;PF10_0361;0,009348991;0,018367309;0,000206467
1688;PF11_0088;0,009346957;0,018363312;0,000206422
1689;PFI1260c;0,009346465;0,018362345;0,000206411
1690;PF11_0274;0,009344979;0,018359427;0,000206378
1691;PF13_0237;0,009344691;0,018358861;0,000206372
1692;PFL1735c;0,009341211;0,018352025;0,000206295
1693;PFE1250w;0,0093387;0,018347091;0,000206239
1694;PF13_0205;0,009335085;0,018339989;0,00020616
1695;PFE1150w;0,009333265;0,018336414;0,000206119
1696;MAL7P1.167;0,009329907;0,018329816;0,000206045
1697;PFF1390w;0,009322175;0,018314625;0,000205874
1698;PF10_0172;0,009321769;0,018313828;0,000205866
1699;PFE0160c;0,009320717;0,01831176;0,000205842
1700;MAL13P1.134;0,009319217;0,018308814;0,000205809
1701;PF14_0175;0,009315731;0,018301966;0,000205732
1702;PFF0390w;0,009314684;0,018299909;0,000205709
1703;PF14_0350;0,009314239;0,018299033;0,000205699
1704;MAL13P1.26;0,00931244;0,018295499;0,000205659
1705;PF11_0363;0,009311341;0,018293341;0,000205635
1706;PF14_0304;0,009307482;0,018285759;0,00020555
1707;PF14_0138;0,009304206;0,018279324;0,000205478
1708;PF14_0551;0,00930013;0,018271314;0,000205388
1709;PFE0255w;0,009296407;0,018264001;0,000205305
1710;PF14_0569;0,009289769;0,01825096;0,000205159
1711;PF14_0327;0,009281448;0,018234613;0,000204975
1712;PFL1600c;0,00927907;0,018229941;0,000204923
1713;MAL8P1.126;0,009273945;0,018219872;0,000204809
1714;PF07_0066;0,00926656;0,018205361;0,000204646
1715;PF13_0243;0,00926062;0,018193693;0,000204515
1716;PF14_0667;0,009260453;0,018193365;0,000204511
1717;PFF1225c;0,009260173;0,018192814;0,000204505
1718;PF14_0442;0,009257579;0,018187718;0,000204448
1719;MAL13P1.44;0,009255702;0,01818403;0,000204406
1720;PF14_0567;0,009248747;0,018170366;0,000204253
1721;PFL1050w;0,009224489;0,018122708;0,000203717
1722;PF13_0318;0,009222986;0,018119756;0,000203684
1723;PF13_0184;0,009222051;0,018117918;0,000203663
1724;PF13_0299;0,009221646;0,018117123;0,000203654
1725;PFC0810c;0,009221099;0,018116048;0,000203642
1726;PF14_0293;0,009218822;0,018111574;0,000203592
1727;PF10_0274;0,009218791;0,018111515;0,000203591
1728;PFL1010c;0,00921803;0,018110019;0,000203574
1729;PF10_0362;0,009216398;0,018106813;0,000203538
1730;PFL2475w;0,00921579;0,018105618;0,000203525
1731;PF14_0156;0,009215518;0,018105084;0,000203519
1732;PF13_0221;0,009203901;0,018082261;0,000203262
1733;PFE0545c;0,009200983;0,018076527;0,000203198
1734;MAL13P1.346;0,009198714;0,018072069;0,000203148
1735;PFL2120w;0,009197542;0,018069768;0,000203122
1736;PFI0860c;0,009196788;0,018068285;0,000203105
1737;PF10_0294;0,009194465;0,018063722;0,000203054
1738;MAL8P1.35;0,009189695;0,018054351;0,000202949
1739;PF14_0457;0,009184465;0,018044077;0,000202833
1740;PF13_0106;0,009181273;0,018037805;0,000202763
1741;PFB0315w;0,009180153;0,018035604;0,000202738
1742;MAL7P1.15;0,009178971;0,018033281;0,000202712
1743;PFE0245c;0,009177516;0,018030424;0,00020268
1744;PF10_0316;0,009176103;0,018027647;0,000202649
1745;PF10_0064;0,009171551;0,018018705;0,000202548
1746;PF11_0341;0,009168446;0,018012604;0,000202479
1747;PFE0620c;0,009157759;0,017991609;0,000202243
1748;PF08_0063;0,009155814;0,017987786;0,0002022
1749;PFI0430c;0,009155515;0,0179872;0,000202194
1750;PF11_0242;0,00915501;0,017986207;0,000202183
1751;PF11_0353;0,009150915;0,017978163;0,000202092
1752;PF08_0069;0,009146898;0,01797027;0,000202004
1753;PFF1430c;0,009146049;0,017968602;0,000201985
1754;PFA0340w;0,00914552;0,017967563;0,000201973
1755;PF11_0105;0,009135755;0,017948378;0,000201757
1756;PFL1480w;0,009132315;0,017941621;0,000201682
1757;PF13_0132;0,009125064;0,017927374;0,000201521
1758;PFE1605w;0,009116466;0,017910482;0,000201332
1759;MAL13P1.218;0,00909252;0,017863438;0,000200803
1760;PF08_0120;0,009089788;0,017858071;0,000200742
1761;MAL13P1.21;0,009089543;0,017857589;0,000200737
1762;PF14_0495;0,009088823;0,017856176;0,000200721
1763;PF14_0124;0,009086017;0,017850662;0,000200659
1764;PF14_0288;0,00908427;0,017847229;0,00020062
1765;PFI0665w;0,009082521;0,017843795;0,000200582
1766;PFC0550w;0,009079206;0,017837281;0,000200509
1767;PFI0700c;0,009074723;0,017828473;0,00020041
1768;PFL1405w;0,009072573;0,017824249;0,000200362
1769;PFL2045w;0,00907219;0,017823498;0,000200354
1770;MAL8P1.103;0,009060683;0,01780089;0,0002001
1771;PFA0210c;0,009054233;0,017788219;0,000199957
1772;PF11_0037;0,009041889;0,017763967;0,000199685
1773;MAL13P1.100;0,009034717;0,017749877;0,000199526
1774;PF13_0149;0,009020476;0,017721899;0,000199212
1775;PF13_0350;0,009014733;0,017710616;0,000199085
1776;PFL2340w;0,009013893;0,017708965;0,000199066
1777;PF13_0070;0,009011716;0,017704688;0,000199018
1778;PFC0740c;0,009000607;0,017682864;0,000198773
1779;PF13_0270;0,00899746;0,017676681;0,000198703
1780;PFL2430c;0,008996482;0,017674759;0,000198682
1781;PFL1935c;0,008985025;0,017652251;0,000198429
1782;PFC0690c;0,008983858;0,017649957;0,000198403
1783;PF10_0087;0,008978688;0,0176398;0,000198289
1784;PF11_0414;0,008978349;0,017639135;0,000198281
1785;PFI0565w;0,00897633;0,017635167;0,000198237
1786;PF14_0561;0,008970961;0,017624619;0,000198118
1787;PFI1320c;0,00896756;0,017617938;0,000198043
1788;PFC0135c;0,008966361;0,017615582;0,000198017
1789;PF14_0055;0,008964097;0,017611135;0,000197967
1790;PF10_0045;0,00895797;0,017599097;0,000197831
1791;PFL2130w;0,008955986;0,0175952;0,000197787
1792;PFE0200c;0,008953883;0,017591067;0,000197741
1793;PFF0465c;0,008953519;0,017590353;0,000197733
1794;PF07_0085;0,008949784;0,017583015;0,00019765
1795;PFF1230c;0,008949607;0,017582666;0,000197647
1796;PFC0310c;0,008948376;0,017580248;0,000197619
1797;MAL7P1.68;0,00894696;0,017577467;0,000197588
1798;PFC0371w;0,008936145;0,017556219;0,000197349
1799;MAL7P1.76;0,008935335;0,017554628;0,000197331
1800;MAL8P1.145;0,008930617;0,017545359;0,000197227
1801;PFL2505c;0,008917373;0,01751934;0,000196935
1802;PF14_0463;0,008916241;0,017517115;0,00019691
1803;PFB0750w;0,008913782;0,017512284;0,000196855
1804;PF13_0096;0,008907674;0,017500284;0,00019672
1805;PFC1050w;0,008904213;0,017493485;0,000196644
1806;PF14_0585;0,008899193;0,017483621;0,000196533
1807;PF08_0097;0,00889645;0,017478233;0,000196473
1808;PFB0180w;0,008896284;0,017477907;0,000196469
1809;MAL8P1.91;0,008895088;0,017475557;0,000196443
1810;PFL1395c;0,008892814;0,01747109;0,000196392
1811;MAL13P1.250;0,008892297;0,017470075;0,000196381
1812;PFE0505w;0,008891096;0,017467714;0,000196354
1813;MAL13P1.51;0,008881836;0,017449522;0,00019615
1814;PF14_0073;0,008875292;0,017436665;0,000196005
1815;PFC0840w;0,008874619;0,017435343;0,00019599
1816;PF13_0164;0,008869284;0,017424861;0,000195873
1817;PF13_0352;0,008868689;0,017423693;0,00019586
1818;PFE0750c;0,008865729;0,017417877;0,000195794
1819;PFL1560c;0,008864993;0,017416431;0,000195778
1820;PF10_0315;0,008863706;0,017413904;0,000195749
1821;PF14_0273;0,008852025;0,017390954;0,000195491
1822;PFL0560c;0,008850923;0,01738879;0,000195467
1823;PFL0835w;0,008848666;0,017384354;0,000195417
1824;PF14_0372;0,008848057;0,017383159;0,000195404
1825;PF13_0189;0,008844508;0,017376186;0,000195325
1826;PF14_0207;0,008840828;0,017368956;0,000195244
1827;PFI1640c;0,008838546;0,017364472;0,000195194
1828;PF14_0292;0,008830215;0,017348105;0,00019501
1829;PF14_0090;0,00883008;0,01734784;0,000195007
1830;PF14_0102;0,008829096;0,017345906;0,000194985
1831;PFF0295c;0,008822022;0,01733201;0,000194829
1832;MAL13P1.54;0,008821587;0,017331154;0,000194819
1833;MAL8P1.130;0,008814838;0,017317896;0,00019467
1834;MAL13P1.74;0,008813337;0,017314947;0,000194637
1835;PF11_0509;0,008810481;0,017309335;0,000194574
1836;MAL13P1.221;0,00880039;0,01728951;0,000194351
1837;PF14_0428;0,008797261;0,017283363;0,000194282
1838;PFD0270c;0,008796055;0,017280994;0,000194255
1839;PFL1740w;0,008795385;0,017279678;0,000194241
1840;PF14_0697;0,008794937;0,017278798;0,000194231
1841;PFL2550w;0,00878979;0,017268685;0,000194117
1842;PF07_0032;0,008788126;0,017265416;0,00019408
1843;PF14_0278;0,008787253;0,017263702;0,000194061
1844;PF14_0373;0,008787246;0,017263688;0,000194061
1845;PF13_0170;0,008786756;0,017262725;0,00019405
1846;PF14_0363;0,008786553;0,017262325;0,000194046
1847;PFF0715c;0,008786454;0,017262131;0,000194043
1848;PF14_0657;0,008785693;0,017260636;0,000194027
1849;PF11_0513;0,008782561;0,017254484;0,000193957
1850;PFB0290c;0,008779865;0,017249187;0,000193898
1851;PFE0465c;0,008777113;0,01724378;0,000193837
1852;MAL13P1.48;0,008774353;0,017238358;0,000193776
1853;PF14_0164;0,008773597;0,017236873;0,000193759
1854;PFI0465c;0,008773264;0,017236218;0,000193752
1855;PF07_0012;0,008773023;0,017235746;0,000193747
1856;PFL1750c;0,008772711;0,017235132;0,00019374
1857;MAL13P1.151;0,008769336;0,0172285;0,000193665
1858;PFD0075w;0,008766269;0,017222476;0,000193598
1859;PFD0740w;0,008762264;0,017214608;0,000193509
1860;PF14_0386;0,008754804;0,017199951;0,000193344
1861;PFL1515c;0,008753912;0,017198199;0,000193325
1862;PFL0970w;0,008748287;0,017187148;0,000193201
1863;MAL7P1.91;0,008746006;0,017182667;0,00019315
1864;MAL8P1.108;0,008740916;0,017172666;0,000193038
1865;PF10_0053;0,008738375;0,017167675;0,000192982
1866;PF14_0277;0,008733091;0,017157293;0,000192865
1867;PFL1215c;0,008717535;0,017126732;0,000192521
1868;PF07_0086;0,008710127;0,017112177;0,000192358
1869;MAL7P1.24;0,00870847;0,017108921;0,000192321
1870;PF07_0116;0,0086989;0,01709012;0,00019211
1871;PF14_0027;0,008696441;0,017085289;0,000192056
1872;PFI0105c;0,008694344;0,01708117;0,000192009
1873;PF07_0088;0,008684341;0,017061517;0,000191788
1874;PF08_0022;0,008683154;0,017059185;0,000191762
1875;PF14_0266;0,008682615;0,017058127;0,00019175
1876;MAL13P1.90;0,008677973;0,017049006;0,000191648
1877;PF14_0193;0,008673934;0,017041072;0,000191558
1878;PF14_0104;0,008672063;0,017037396;0,000191517
1879;PF13_0023;0,008667513;0,017028457;0,000191417
1880;PF13_0219;0,008658378;0,017010509;0,000191215
1881;PF13_0183;0,008657144;0,017008085;0,000191188
1882;PFF1180w;0,008656511;0,017006841;0,000191174
1883;PFB0930w;0,008652683;0,01699932;0,000191089
1884;MAL8P1.154;0,008651763;0,016997514;0,000191069
1885;PFL1640c;0,008644705;0,016983647;0,000190913
1886;PF14_0449;0,008640425;0,016975238;0,000190818
1887;PFF0830w;0,008639777;0,016973965;0,000190804
1888;PF08_0124;0,008615553;0,016926374;0,000190269
1889;PF14_0122;0,008606238;0,016908074;0,000190063
1890;PFL0340w;0,008599756;0,016895339;0,00018992
1891;PFL1800w;0,008596693;0,016889322;0,000189853
1892;PF14_0677;0,008591599;0,016879313;0,00018974
1893;PF13_0344;0,008590316;0,016876794;0,000189712
1894;MAL13P1.172;0,008587966;0,016872176;0,00018966
1895;PF13_0053;0,008587116;0,016870506;0,000189641
1896;PFL1885c;0,008580152;0,016856824;0,000189487
1897;PFL0260c;0,008578484;0,016853547;0,000189451
1898;MAL13P1.140;0,008577562;0,016851737;0,00018943
1899;PFI0495w;0,008575398;0,016847484;0,000189382
1900;PF13_0273;0,008574584;0,016845885;0,000189364
1901;MAL8P1.128;0,008574536;0,016845791;0,000189363
1902;PF13_0102;0,008573031;0,016842835;0,00018933
1903;MAL13P1.112;0,008570283;0,016837436;0,000189269
1904;PF14_0257;0,008566424;0,016829855;0,000189184
1905;PF10_0140;0,008561212;0,016819614;0,000189069
1906;PFF0535c;0,008557795;0,016812901;0,000188994
1907;PFC0320w;0,008553657;0,016804771;0,000188902
1908;PF14_0603;0,008544508;0,016786798;0,0001887
1909;PF11_0241;0,008540001;0,016777942;0,000188601
1910;MAL13P1.196;0,008534779;0,016767683;0,000188485
1911;PFB0575c;0,008513687;0,016726245;0,00018802
1912;PFB0420w;0,008511781;0,016722501;0,000187977
1913;PF14_0028;0,008511351;0,016721655;0,000187968
1914;PFE1020w;0,008510192;0,016719379;0,000187942
1915;PFI0220w;0,008495816;0,016691136;0,000187625
1916;MAL13P1.293;0,008486605;0,01667304;0,000187421
1917;PFL2520w;0,008473692;0,01664767;0,000187136
1918;PF14_0416;0,008473059;0,016646427;0,000187122
1919;MAL7P1.19;0,008470584;0,016641563;0,000187068
1920;PFF0150c;0,008456959;0,016614796;0,000186767
1921;PF14_0286;0,008452242;0,016605528;0,000186663
1922;PFC0195w;0,008443054;0,016587477;0,00018646
1923;PF14_0641;0,008440764;0,016582979;0,000186409
1924;PF13_0354;0,008435813;0,016573252;0,0001863
1925;PFC0910w;0,008434642;0,016570951;0,000186274
1926;PF14_0478;0,008433186;0,01656809;0,000186242
1927;PF14_0389;0,008429279;0,016560416;0,000186155
1928;PFC0350c;0,008428154;0,016558205;0,000186131
1929;PF14_0394;0,00842067;0,016543502;0,000185965
1930;PF14_0393;0,008416973;0,016536238;0,000185884
1931;PF14_0382;0,008404724;0,016512173;0,000185613
1932;PFI1665w;0,008402857;0,016508505;0,000185572
1933;PFB0800c;0,008398885;0,016500703;0,000185484
1934;PFI1385c;0,008397604;0,016498185;0,000185456
1935;PFI0910w;0,008390655;0,016484533;0,000185302
1936;PF14_0447;0,008389366;0,016482001;0,000185274
1937;PF11_0296;0,008386187;0,016475755;0,000185204
1938;MAL8P1.144;0,008384005;0,016471468;0,000185156
1939;PFI1295c;0,008376834;0,01645738;0,000184997
1940;PFL0310c;0,008375802;0,016455352;0,000184974
1941;PF14_0279;0,008370899;0,016445719;0,000184866
1942;MAL13P1.234;0,008363313;0,016430816;0,000184699
1943;PF07_0061;0,008361704;0,016427656;0,000184663
1944;PFL1065c;0,008359176;0,016422688;0,000184607
1945;PF11_0053;0,00835632;0,016417077;0,000184544
1946;PFA0535c;0,008351609;0,016407822;0,00018444
1947;PF11_0338;0,008338581;0,016382227;0,000184152
1948;MAL13P1.249;0,008335782;0,016376729;0,000184091
1949;PF13_0341;0,008331871;0,016369044;0,000184004
1950;MAL8P1.23;0,008330523;0,016366396;0,000183974
1951;PF11_0511;0,008328576;0,016362571;0,000183931
1952;PFL1070c;0,008325276;0,016356088;0,000183859
1953;PFI0715w;0,008321373;0,016348419;0,000183772
1954;PF10_0334;0,008316019;0,0163379;0,000183654
1955;PFI1265w;0,008313422;0,016332799;0,000183597
1956;PF11_0068;0,00830962;0,016325329;0,000183513
1957;PF14_0316;0,00830251;0,01631136;0,000183356
1958;PF14_0264;0,008293803;0,016294255;0,000183164
1959;PFF0120w;0,008292604;0,0162919;0,000183137
1960;PFC0805w;0,0082826;0,016272245;0,000182916
1961;PF13_0353;0,008277716;0,01626265;0,000182808
1962;PFD0880w;0,008260552;0,016228929;0,000182429
1963;PF07_0126;0,008257674;0,016223274;0,000182366
1964;MAL8P1.29;0,008255842;0,016219676;0,000182325
1965;PFL1260w;0,00825247;0,01621305;0,000182251
1966;PF14_0528;0,008246699;0,016201713;0,000182123
1967;PFB0870w;0,008237991;0,016184604;0,000181931
1968;MAL8P1.111;0,008236758;0,016182183;0,000181904
1969;PFL1985c;0,008230456;0,0161698;0,000181765
1970;MAL13P1.148;0,008228399;0,016165759;0,000181719
1971;PF14_0200;0,008224826;0,016158741;0,00018164
1972;PFE1370w;0,008214472;0,016138398;0,000181412
1973;PFE1435c;0,008212578;0,016134677;0,00018137
1974;PFF1185w;0,008200536;0,016111019;0,000181104
1975;PFC1055w;0,008198743;0,016107498;0,000181064
1976;PF10_0325;0,008194489;0,01609914;0,00018097
1977;PFF0995c;0,008193798;0,016097781;0,000180955
1978;PFI0710c;0,00819309;0,016096392;0,000180939
1979;PF14_0234;0,008179095;0,016068896;0,00018063
1980;MAL13P1.285;0,008171727;0,01605442;0,000180468
1981;PFC0435w;0,008169272;0,016049598;0,000180413
1982;PF13_0177;0,008164367;0,016039961;0,000180305
1983;PF11_0333;0,008152233;0,016016122;0,000180037
1984;PFI0470w;0,008152033;0,016015729;0,000180033
1985;PF07_0052;0,008148275;0,016008346;0,00017995
1986;PF13_0155;0,008142528;0,015997055;0,000179823
1987;PF14_0468;0,008131293;0,015974984;0,000179575
1988;MAL13P1.318;0,008127523;0,015967576;0,000179491
1989;PF14_0026;0,008124842;0,01596231;0,000179432
1990;PFL1230w;0,008123157;0,015958999;0,000179395
1991;MAL7P1.170;0,008123039;0,015958766;0,000179392
1992;PFC1000w;0,008106675;0,015926617;0,000179031
1993;PFL2165w;0,008099226;0,015911984;0,000178866
1994;MAL13P1.202;0,008097889;0,015909356;0,000178837
1995;PF10_0125;0,008088643;0,015891191;0,000178633
1996;MAL13P1.190;0,008085704;0,015885417;0,000178568
1997;PF14_0540;0,008082429;0,015878984;0,000178495
1998;PF13_0214;0,008076717;0,01586776;0,000178369
1999;PF11_0306;0,008070601;0,015855746;0,000178234
2000;PFC0375c;0,008060072;0,015835059;0,000178002
2001;PFC0165w;0,008055746;0,015826561;0,000177906
2002;PF08_0135;0,008035635;0,015787051;0,000177462
2003;PFF1350c;0,008028345;0,015772727;0,000177301
2004;PF14_0029;0,008013377;0,01574332;0,00017697
2005;PF14_0417;0,008013066;0,015742711;0,000176964
2006;PF10_0037;0,008011714;0,015740054;0,000176934
2007;MAL13P1.15;0,008006734;0,01573027;0,000176824
2008;PFL1310c;0,007997545;0,015712217;0,000176621
2009;PF13_0044;0,007990009;0,015697412;0,000176454
2010;PF14_0064;0,007971243;0,015660543;0,00017604
2011;PFB0615c;0,007968513;0,015655179;0,00017598
